company,job_title,location,company_rating,job_age,job_link,scraping_date
Guess Italia S.r.l,Addetto Alle Vendite,Bari,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2502&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a79c038b&cb=1677659356921&jobListingId=1008473550121&cpc=B5F6D74B4EF69A07&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-f45c90018be4cfad--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qOVLwDiMRcW4tSH4z3vV755TZWpstc_oGOuq8fNrtxPY6tO5M2j4tsdEv9lTaqo1_rG_RV1RyfjL5mqsBJthYiaYAJWz_uhvRCEu-x5n88GM2YhV-za1yaEwHWwEC-bc1_ye0J4CVB3rdpVJbOsPpKZ6WewrhG5i-dF5-Z6i1qLeeIwSPS_rEGdApwqQT767spIO7O16jcNOKTigcZq3jpCxYmeyNG9_J9E5D1K5Xgf4tcA9eQW8Zb4Y3desoyyjGmvwyuSCay-9xpl7xZUN5dMhZ1AUdoW3mSweYDJQFqCrk-fPhxyB9a0lMwG8R7F8HCoVBm2xllzqIQNXBk9RnTDGv6mA0l-hlBIAK0UoT4qdX6zz8mh0Y_MTLihNzjBFKFfvzWKLbb5Z0JVSnzKFLqni_GE9DFn4Qn2oYEHbQkvvbnfqiNTaOEI7vPXfTqUsP3l6yGVd2qrpL_WCYPwgn4oN2NoYYi90hJrq_eHFgcKtIIPJ5IlqHzShu8UnHMGHETl8Tspv7bV6wARdvuVOfZxX0f3hcDQt6vJHmnF9gMQu_fpv5FlrAV,2023-03-01
ITI SERVICE SRL,Impiegato back office,Molfetta,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2503&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d899ff88&cb=1677659356921&jobListingId=1008491324432&cpc=E521981D00147CE2&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-908f5d1088333f66--6NYlbfkN0BTtztt2KZLiSSeHdXp8Gbh0mVHni8Bohcv38_ewDSud-KrBjGR2Rx-czWz6Om2NlOZcyraiW3NSbGr5Lz8j83Uq622BWNJEhd4P9ZN5AcQI3AZQBqiU6wYUe0_SYS8LLeWJJw-G4JJZ0dkVIfK4i0rCXIJm1O6O7hJJQUqpxDygLW6uG90PlwfF7FmKrXXMBhrCgjrgxjEiZ6pWiZ1DyvFDjOv6lZI6NLaYniaxZP16siUlBCiPSJbLcECeTLdHnmlkGSWBocld8P9BQza4E0W0W8Ct_rQ8OpS7TSg8GXdkJBBA0Wa2a7JSFvu7bvb3pUtkNRi3wW4j2whpYTaYjRphJ29ovB5YqGX6cKqRI4Zv8VOoDgM__DbduwteWDhfgP6Xy_fBCRpTKrt1lA-Tpilqu8h5Qh2KrvuwVSg7f-h4si9lOo7noURZUeU1sLhalw86ouzc0RYKsHW3MEhS_xSMTLyzImSyuSfA_5WCYdiQVOAYT3Apo-QAFLvxn1l_x8FbkzTk_zJTFY_Pdcg2e_YwSgbwK1mOWc97OtNo8D7dXVweZUPg6wyo5GAmBKydm_xKuNLDsvrdg%3D%3D,2023-03-01
Informazione riservata,Ingegnere,Bari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2504&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_031b12c5&cb=1677659356921&jobListingId=1008296696242&cpc=F2E91DB1AE7076E1&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-6b133afa9c4cc45a--6NYlbfkN0BurGwR6aH_Sjq0jpbyLBAi5D4qJEHgbrS_EjqY84UVtS1IA3Lab4ZBVGKuEX1PwSjNvAWYeqDVxBhfNb3D_kjyhd2-j3YKo7UmwLievu4IRXsTpNHGWiY1eC4SKDDoL05LmdSMF7bO8Lc0lGqevsAFTUbz6FfcUyXOmzjSwS5fErxY00vfzvWo0cZLISRH8qeh--M1-dHsF8nSVguRiPO_-ySkaXYIH2tZDg7WNkEFIvsc5ALx9V9as8ma8w87GUvWkqY18NOG_4ojLQwHDxwN45tlnKGPnCLFnFejRI3P7ohYvdCUBi2Ub9E-F0ALeM9O2xeINSgTCbs3rURYMY2kQbudS-jvjTHIsP6DBs1bfqYCBUz783g7dYK_lFPgsUBQ-RN5p6Ew--9vPEsN8Z7PXlFhYtgILyDFXfZwwty-LVI_km6pai1xkFbJdofHJ23F8P3iPoX6i8D3QLUruT6MHl8_6UJScE81E7uwfe6Wzouad16RwmwSGUf1nlcv1wmavRZ8cCpDxSSJKTgHaC0EZVRutlBNq9jwtSKhrkZSVYyOkOFhEbMUuM5nD1IJ4ZTkoqwrqnI6Iw%3D%3D,2023-03-01
Formatc LTD,Sviluppatore di Software,Bari,,22 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2505&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fdcd2bfd&cb=1677659356921&jobListingId=1008456083373&cpc=9EDA28EADF1DF7F0&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-2bd5444a9e2077b4--6NYlbfkN0A9GlHWjlEQYaqxbaEmdCCe5JRS0tXTKY8eeesCJbOk-nakqqZT-eMY-purKn-qCh-W_Ae0qLp_GiIhhvdAS7_OB9xnysgiE3lplaCdRwOt8rm5grOd3BeBS6GHlXYvQj-lsJhzu2W4mz1HX3Vp3pHX4aVJnRwtx2wew1WOQ91b4lr2pUszP9_0si6YNUewWDsvnEYTHKrwH0lgHYRISMXn8EZelY9ohuDJB6crAMJWHgofz7cmDgtQG1mDGhTX7S0djAwCTryIiscVdPIvvPliYUGNdUuYJcvK1v4XDrbjPl56BoJ6u6IYD9zxNqIwGokS61MPMewsO2tTal2MThSQT8Tn3yq63KjKqSBKsjNTfe2PcJJuumU0wVK4IhvK0rnu-ml4wXpgxOZXpXDKxK_AH5E1rNkGdBu_OLGpc2mvNZqn9XGO9-Dr_dvnLCj7Fq2gISzvWYvI65esM1jemHBhw_Ruq4vXb3lbPXjTkAbnmCgnAaUdnpA2C_WJRLzxwrZoipOB4UKh8U150jEuVNFTxvUnzp5qM91wXEIxl7N34aEu1Ivehcip8ph4hZPPblw1z8HHkTZeDKIICZJswWGd,2023-03-01
Bounty,Cuoco,Puglia,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2506&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_accef45b&cb=1677659356921&jobListingId=1008484537222&cpc=FAD720BB8CCCB15B&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-4d9b0731c3d1b793--6NYlbfkN0Azqr6hln8fuKDRLp1Z6g25k4Kb4pvtSoDjFb-1GxzPAMoLQpZvwj9NfBB9uXzy1E0UgPs2SBDlr3BO_eHciHRiGDuhwST7t6FFfhEvZlqm-AcZSmkdjaMC6m-CC5JijxABXkltIsy4WsihQZdTIOSmu7pozLe6eGtjXb4ysbfgY30m4lqhmCMd2kbXMcAmYQcI0fBo_k0b2rGv_sG046YHybRtjrEtPzfCzOu83F01OmN3f6EO3b0hEHP-KmZBLKnH93Z6eCvngH2pyBKTcIS7ga-7MH-hmemA5hqVpaI9mjWobQO7UpRbxKzkgip-RmMwYjVJ4E3KgwC1ZXPHs3UX6XeqyvtBZklbvsf_WYBmsxd2fCC8dNKhS3Wc-HI4sQ6J-cA32Ihcc--7-7fzEByjKxj44vzLIHvMfCcLRYA_7zpJP_2Kiz7hEf9xXfK7dTpWsgY7Xg1otm8vaHfwBFdK00LCiNX23vA0ISsyQlw02GLQHtWiDMNxCjr6zj747asL0XnMRMFnxRLjjplYEigykLypriV8LJ5aoh3faI8MC9FgAEP8etg0tEQA_dRiNABLqH0MBuT-yA%3D%3D,2023-03-01
US Food Network Srl,Cameriere I,Bari,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=2507&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_de330b1a&cb=1677659356922&jobListingId=1008496864490&cpc=D69957E0862862E0&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-a069454d5372a931--6NYlbfkN0A3JJP0HnrOCLYRZnNJH8e1HI9apB4wcIJ8fB7P1-MovAGcRU1dx-D3BiwmX8urVLE8sCciqlHOwfzEd8eWCc0vCFfXfp9I8Fd-tRb_xLKiKS9aNZJRoNL7ukaGisrDnwPgiLDZ6Je6N2_AoKEZu8VDRufcnQrnwYq_Ztj7J8W6W4sCBoGycZfgzKyrttDe8stuzCEF1qUYI9bPovoRYYiTJtUk8buUpddKO-t5N_v1FVIVcpmeXdJPZB0rrlYbAtMoBrCbinE15yxTSzJ9xqi30C-0HJRbQxwxpEeaJS2b1b3WVzYZPEQhaXj1T101IDiWd_JPbCRo4fqLn093eNZQGHd6FWVJi__TTZbgzr40gnGarRqGtCJNc21AzFpTe2jES_cLh8WQXcwODXEz9IZDuZd8cXjcqWpcGrPx-rYOwn1M6zOryEUhaxhLYukoyjtgBsQV-Eg5LDsov5itoJ0BfIlxMfB7NsULbEMKzz44-lHSivAVvPuQ7tL-_ta9ibz5mbaL5EF09qgMLai69SpF9FngRZxbcM5jrDghLL9GB3xqKhN9gyk0wDymGDXfzOc%3D,2023-03-01
Studio Massaiu SRL,Odontoiatra,Bari,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2508&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f59ab167&cb=1677659356922&jobListingId=1008493364165&cpc=FDA93C03AE7AED37&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-315813ea9b7a2ef0--6NYlbfkN0CDFdga_KUvIsIcilKEyPgTE-CquGVW7EkM4pp28bctv5KW0sTwq-1Xp_S-fxRuiRw2vgAuve8jBBAzhI6NvoaPnxtHOMdTOSlzRJIzV5pt_YLvHCSdzYXNiJRDUteqc7ueaW16ORmMNZWC-q2ECMhDzxaIIc4RKazbCs_1XIVAXhS50Rtb4B3TDLKI5PiV1VLo244pwLwtGnx3RzQcwTBTZ2fjZtYyhAucv0CBfjv0qpzw1aiQ261U3g1zZZYVJbMi5ed7UlEdPwNdZhSUGXdO3mCjB7AYx6y6mZGR2t-VSh77GLee41WIRnyYpUygRyx98xDYHoPtqH63yBD74CZ2ofBIaHr6gpJWJ9P0CfB-SlH8abLqfbym4Asj56jzuTWDeZvWIS91FEYuafm8u3U5WluriA9Rf31BUuyfzGl2AOuPsRE-S79cZAfIuAN6cRsWzMzw7K4U1C9vCv2JZAyKPKEJW8feQ8MC9VyhdXyb9LGGay8N0GMbgCes5VrZhGK2mXwdtApVOmXU5OVn1PRTbei3fs1aAfPgkVSOGViG0we9A77_lFRZy8W4Wl2DOd8%3D,2023-03-01
Medical Solutions & Consulting srl,Informatico Supporto Tecnico,Bari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2509&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4b297938&cb=1677659356922&jobListingId=1008238224712&cpc=ACAF1607C5C1E404&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-8bb67f69768ef124--6NYlbfkN0DYSpXeGMZ3BEPnMl_JO4iWKAeTSttf30lnNAqTRVQMG4Abv4V286srVD0swery0m2N0gHOky4U6iIa0CFgTSyE0aYVfFycNbzLxldpbJkJWx9ysjPbRspbk9NjdM97cAr62hs_5J-qto21uAoHS2ub3pceuuNJshegkeGME3_28KHaZRsjhB6WvooMNIbPKs6aWcYLqCEYwSa4s_hlgsvLO9o_ettw7ITx-tDA9NwtFTVvq8BJhLnM4x5KtjuYc7-d4AGXJdVd4w9gNdcL1wNu4aa6u6TANeHExLgnl9-f2SNiXp5aksdNx2nN-S4VRas9jMTTtqSeAY6c_8RMDP7HJpHO-M-kFOEXQxsUIwzMkkOOkbq8UKqqxdc_p5vaQdVhXQvxW1jw4sqjquGuRNPmE1xOTl2JM8LYF-OL9bczRRvxlhodnZyMHBDxNyq7ifhJgaZSmy4AajGF_VOwSQYDZXbB8OIakOx78N_BSBkp-UYBYLgyMrnJhcsxd_ZhPpij3B19ntolnlJl22PuA_RFoDcbR7P81DTydkUSZEcyD715DjJaBkHEo2YkzFeN3bE%3D,2023-03-01
BRT S.p.A.,Impiegato Ufficio Amministrativo,Modugno,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=2510&ao=1136043&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_581728ac&cb=1677659356922&jobListingId=1008495476065&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-02297f5e5abeb565-,2023-03-01
AP Group Srl,Autista Consegnatario,Bari,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2511&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_db0ba2a0&cb=1677659356922&jobListingId=1008487338100&cpc=9908D8D4413DBB8A&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-c168ee1ecba4f106--6NYlbfkN0D4Q4Td25r28zw7FDYvbH3WlrCe9BO6GYt_RHd8H2Gjq-RDScAkZdq4NTIJFVbrFyTirqA2K3LLDn0Tpk22Gk8hk-dBNhWF6t0Z5vU0BYL6wmPI-_PRIlSnyYVpeg4EKQ-vAEv9cneDahMgROhouEgdEiOzCEiVELwugFlIy6Yv0iEst1s7Qzr1UondY6kdqP-37yRxy5a5MOmU4LtPBN6TA9YkKEO3uHdB0ZYWlToPhw13_LgjwOuibRXadZ9wGLcVmrZhU4oWOw1D2aphbHCEjnDX8s3S-6LgLzGmvTDgRmrsNDsq4IjVUbFfRiKL1S4tJHrsyYyJBIsXjaS3Lzzt5EFQ1dMsovpsfU3k62HpyV0aTWKYO0IN9g3sEWuCI622_v_0naYAJKlwfH4vw5EfsWzNL5hEi9SKrBKPmVXRpESbkqbisTQu-n7l9vq3UgL5c7JPP0-QGqtqCsCCa5bCQinJyeM-nZbdQ8QbkUHpuLDrO_JtnU7nS16Gly62suWFP152mTbwTP49pCzhvpZ3pYWsw-7Y3G9-5lxapPq2bH5ilVyZDlqqfZDkWNVc-Pc%3D,2023-03-01
adecco,Assistente di Produzione,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2512&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&cs=1_3cc469f7&cb=1677659356922&jobListingId=1008428776250&cpc=E773D000C9BC26FA&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-7f44428cf63b4839--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hqbqR5F-NQQEC2kkefIo0zY__h4tTc8mgwtPzbrp3g2nGvLMsDj8GJuOI_H2-_iGdcWgG2BhnL6DZ4AP9DQLt59eVjazESbCYwaDZna3neEU9QdjRM2xlCE-6HQphbCJ_wnLV4cbjOfPpDE6tW3726wG71PnIHXzewjQHpMLLiX1z88Cu0DtPhgkHocawpbd5c4J-B7aHE2aDJaCS5mBZ1QwK0H8cx81_YZbazUqiYdT-xPLnr7wCaH7xCX416sMmMfaLvPYQ7pdc7wwaPoqlUeHnhBLjbxxbn1BfB-bFswqFlHslVevOIFXFj60oO7SqJU64OWbSNN5qfDx0bq6UaUWqix9oCGxLS7k2uUFuLkPIvqPqCAW2fLdBv4A5XtlidUH7ZoSX0vHidCg66av-3btRZhPk2ZWBjmjZh0nuS0jF4xhd4mYWgSnnmGUIso_9gWeUhEMJ6o5vErKm9uHHPwHvfHJbAsPBjBUTWZ9r4sn13dtCNhynIzyQy1wI837UG8wN4xHfoxc9HwFkSctkXfX_hScwBo4J_5bqBoATAT435FZvylH-dr131mM1o2vAh91D1swoTCnQH__YfXN7EdcoyrZO3TDQmD4M7KO2rgyblMfS0GzDiPL_zqLQPGeMcEF_fMNpYFwqGN9rbpgqV_xpFjj684I29JCfz3jpi5DuJdxIjFogqUCkKPKKblNUpxCgWPC_YDNFWse6ABq3m9qgsDCIliZ35_MryjUu0wjr21OKpos97o%3D,2023-03-01
Mediaworld,Addetto Alle Vendite,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2513&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8fd869ff&cb=1677659356922&jobListingId=1008220710761&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-a2685f999675ae87--6NYlbfkN0D3ir3dpMe1tMfntZwGisf_GvpoKJ1DR96fJUSNTzk0n5jtvtqssHWexLlq_wt0acNnMuD9iP3KkCG8Ow1N2T35hl5EX24YZh8lk4hhTK9BzZ0kR2xpdC-I_ZjLcv5LbcH_AW4yVvc9Se1fF21h2qogcJIfjHRck-dIvDxBJZVdgsLr91sGAWv1xAaSHmJzXuSdSOOIdg-5DdcaAXNGfxHuJHRZOkkPbA24B7cim7tsFIwYZegJOtfzthzsXt9ofbCBKAtQCrCvxH3UWtLAFWHnjyOgQSwpHeAgnZsmSjYyLX1Y23_0_c6ocHm3c0TLPez2JWLmwKUtlFqdof2OjjPHWKJBV9OMOiwIBZ4UWTIBtCUHCee4fL3qh_DXnin0rFcBMGrUQdQkIswqbRQ5d9ralIEWwOApFFJwIDARFOG5GMGmyEJrO2fFcFZxD5l5F9BjbH-bSdAA1xovdCte8IVd89LVliNCkpCqL4LZ5jADYaZJZvJTY2cmVV_F-rzfhjixd9v-3TpQM6kY-OeyMsEzl2r-lH-qvTJWxfDGuRoAeYVyi50eMmJP_uSpCJdtVuDNUTqzEgtBbrFZeWFSR9NyJoWCF_nzfAYC0rdBy_BCA-u5-gH4cXX8Y-FObCb2Lly559K7wrVPma-4XVO19W0FJUP45Z9D__p_cIC19nqkvg%3D%3D,2023-03-01
BIOSTILOGIT PHARMACEUTICALS SRL,Rappresentante Commerciale,Bari,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2514&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_07b399a1&cb=1677659356922&jobListingId=1007897994734&cpc=FDA93C03AE7AED37&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-f3c31b47aba838fa--6NYlbfkN0Dhc8In0Usiql988pOT3Tlgy3BWWfsWufVrX_hfb1DZDmg27-IxIeiXBTMyClSAoghrpVtawdvc4wsbYFLEbtQABBqSSub3uUDo2E-1w9pDYOruTJFJK1EnSM4O1D-9gfN9rgR-d9-cGpl9Msocuq8rcqALQBKubUpO6oDpbvlTefBYuPbLUedOXGw8TxR5oKCBV5Nj5_PUUS0pGm7ivw_Q_V_YeEskWVkbfqq5gBicFkOT3f9WoQ_BJTHBDkqwSUagi60lfjBNRUYZvRmZLF8jsWS8CoDaVSM9rNGuBEJHc11Tufc2codLUuqVMlDKbU_4DdliEqy2FIQLoGdeW5qHaqAkPQUq93HBsV8OPTS53_gP6m7q0XFVQsk_pc9-IQ5opK7iueeunSSKwizxBLOJqUbgTXM2wNxDx2ZvjF7JA3xj9Bboe6WnNIw_fmgJ-X3gFVyTD87DbvQbx5P-vQI9FWGasT6oNd6jFgwpxmTSJnHTIDJDzxJ7oRNB-lWkzipqiM3MqZcgsRVAvVUDWoSBZe0HxWYKFHhgC1HSM9XglOlT_My9XTJsUZzfcd3ODCYMq5_ACmCFpA%3D%3D,2023-03-01
Miglionico srl,Saldatore,Acquaviva delle Fonti,,5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2515&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_594b7b64&cb=1677659356922&jobListingId=1008488883250&cpc=5C70DC7FEE0D01B1&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-8d6f73526c9d9008--6NYlbfkN0AWZVSs1dFfs4sPwlbln9OeTjTcZLsAVGOGUq1sO0fAtIQWuMzLjOVPjWOPhiWASVtL8-U5aRvmNkHYh27TMfvmbhe3faL7wqgyUqvppm_r8LzlbhxwnT9Zl8IwBZFGpChpa1x3QWfqcHbs-ZZ5CPLSpK-W-gg3QofuGvjlndJQlwQCBoU_G9dBRjX4hmZtXdeeZvYjpcwplE4iILKTm0hEuJFv9XFEcITDniezI18RyvYGsDrARmLYNwgAgrpH97l51Xw86uJf-JY9c9QXpxdJL5m_nmzEtEMdnP6gRJqjYx9BUtcmQJ9HKAQz9VvMg51NMyfkgbQAs8qvfuLSxzcb2-KY0DQLmGdZitBwdMrPRVz-9ets-wxUVbk0HF0aUg48_LbWJWkaURi-ccJUBbwco2fsLh46eslhxQZh8SbQZJX7gnjdgdxmUs4cUMeXjWmfS-VCZ2nSP1UYN9clxOfVJP266_hEz0IWrFN5C82rg2SvrCCMlIxJPjmDWmaBx_78qA7nKTanx4vtsARTz_JbWr7Ye44FSKpXCfGdZ0oPhmenRTN9LLfs9lzJ7yMw28MBree_rf-EWg%3D%3D,2023-03-01
adecco,Operaio di Produzione,Altamura,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2516&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&cs=1_6ff208f2&cb=1677659356922&jobListingId=1008428773832&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-e41668bb33f3d5a0--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8horDC1K7oTfBsHamSDqei8JMTKPk88n4UVUpZ93cH-5_tnF0IpU6_VSNbImZ1ovlOpXzPxgfM1Md-EJJ4WR9QyhRyfPLaZUErF4QlrTdZGIFzC8XvV11yiOSeS9q8dYAfFMcdIZfhZLz2xr4xMs91HvLvx2FmUUoQmA_o-OKOfNzUZNcJIBY670_qYHvPXUEoXkQIapOgc-Xgfc0vjSvp-HGaExhSP5f8X0z1PXOfh1sgsX9XwgLHn2jn5fuvnyW5nJUfdvLas0UJI_6mMamGIerbYsFirTNwN3twm0JjlKROu0_-w3yLVdJXZXG6GYz_7n2SiKpcB_TRxxu2bzJSrZMfyyGaILn5IN99e29jBBRMRcJ95D-RfsmmHzxPYs7wLe28wYiSvDySQk1YhVIy7e0gRdV98cXD31x6R7c_UCjBdsh8cD_SbJ4eF8EC3HdX7CjHe7g1yT-0nAM1urV4ICU4ebwjBE1BS4igd41S4wtUKnbbTq6S02_q8zWocHJnPqpd_oLhJvGE7BXK6rtGmVDmls-1CvaabYqYTuZr5srqhI8McZzkujMCbQCZmaIN--MnKifexi9TXXggLz4N9rhjRMjGspMNvmU39PDypcY0jAHjbbqCgzRDDcPANpZh5KXA6rS0Vf4ZgL-ySRgN1JDwpNfjTZs9Fp2PYeqURgoaYKhqYsnczCmiyh5z33H0VJBG750qkud6d3cBtsPUwQlFMLP1VtwK-lSQNEsuy-uiyZOdEiGTdFmipMl23MUqQ%3D%3D,2023-03-01
Medical Solutions & Consulting srl,Ingegnere Biomedico,Bari,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2517&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_52857097&cb=1677659356923&jobListingId=1008458977412&cpc=59DEFF8D475298C3&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-7a100155885b8471--6NYlbfkN0DYSpXeGMZ3BEPnMl_JO4iWKAeTSttf30lnNAqTRVQMG_dguU40PTYm2E2LdeguoBOhgb4XQT6hwhBz9LwusLQxrsZ_tPaR5GdThIK75zpqYcKWO2ZgO1D0GykK8QKjVRYiqwkFbKGf4nX-STmXWo4AlUVgTaNk4ruPGWCyK-6c-ogImbSoGJr-_3SEG6754TO-AQDMASKmk3Q32MBPcYY1_PyElLxTG1VU0pJfjN3CepCDL6YlcunHy44Qz5yxc82qPubU91b9cOVLwv0ELIsQW3-TOreZ7aZzoWUNjb4N6_9ug1TM9tbOLPrHr34N01Fs8OCnYVnwXOkfo_Ely_Bla4Ae5mH3RALMbGUUayK82wQpL4Kd-uQuhnxBZU9HMkYps50VDpTYP_YxowLRMV_otuu1oMUWCnlte4cI1k2U4Rv1BeTJxfOuWjeaM7g-omfN0TY5nLDmV32rGjPL8USOsb4ocHCfEIxz2CEZpGkUPuHa8r7-s_q5Nn1jk6zIUIOVkTUyNdvpNQZpt9Ux04BVeNH7r7Q97gqfmbXhQM5ETm18rnCpD89VFQf4e4Rgwrw%3D,2023-03-01
Villa Ascosa,Cuoco,Trani,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2518&ao=1110586&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5ab880df&cb=1677659356923&jobListingId=1008423848811&cpc=496C5EE6B32F83EE&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-ad408d026f6dadf0--6NYlbfkN0CUlN3DOAF1CJv2lp_TULO1HZPuDxXHfDLdLY-jYZxmxoWI4ZtGlnvOBDtLXl3JWf2VPDu9VlTGjJ_8hBemjq6M23kTktcToMUSfOfPA2Haw_Sm9_uryh3KiYoGV9XcvBarrm3WX4NiW3bR03TayJfPR8GgkSaqzqPO-vqPBo-ASrRR_pB879ByqzTkxewySnd8nRG7a-Ty1WjL_KLyzoWu_Jw9C85EHfhihtLR6LCZKDb_8DY_TCMhDB4qmhgrI9dmABZylqzCmcHmcoK5gGujP8eXBL6A9gXJjX9ne9Hyx4SjcHS4VQJffiMknMMCh8pK5LmRFjVDnTQAzTTEjg_7pii8uErdB3fVp0iLw6-zWKG3hLNeXmimot9Bp9HCflIF6JAEyNMbcZ1CX1Gm0umqXvj_7HfcADVyC-AZkkk6TYe3P022bGDhxMp0Vj5K4j4p9qVVKS5xtCJXP-ZMZg9ZibW3cDiWRiSfxUpJ_J2elBgjYKC1Cftr5_v5DlqMvvW3HqhMbcxzYGGM-z793Xbhq8xdntK91Hg1qkv4leemBzHVODtzi9Yr,2023-03-01
Primark,Addetto Alle Vendite,Bari,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",29 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2519&ao=1136043&s=58&guid=000001869c4a3dfba64f057579089f53&src=GD_JOB_AD&t=SR&vt=w&cs=1_c4acd45f&cb=1677659356923&jobListingId=1008438184019&jrtk=3-0-1gqe4kfgogfpm801-1gqe4kfhji161800-9fd32ba1b36d2c99-,2023-03-01
