job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento,Opportunità di carriera,Stipendio e benefit,Cultura e valori,Dirigenti senior,Equilibrio lavoro/vita privata,Sede centrale,Dimensioni,Tipo,Entrate,Fondata nel,Settore,Segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=1205&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&cs=1_7780a7bd&cb=1677486683350&jobListingId=1008489125598&cpc=F7A2269C793D5877&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-09af556da1e00b46--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPo1quylJmAXAuFM9BhKHOeTQ-S7hFnssynkGU0qGU_tik3j4OucnXACW01vDOXfZiH8-U07CgjGwH1yMHOMo0o-6ZApQuWmlWj7jxBPD7v6s3vqO1mnYr-02QC6z875zzYC7LsBeUVg9f0F6QrKPggI4r9eHHyr4dMoUPPnaov_7aj19NNCCfk1OYxYny0o9F5IQAxlvkIy0iE527f7YNiTixh0Ks1teymdLAtozjkusDkWkSijG5pf90uE25vpzMI3jUagrJoxjzixRbcPJ5nlTYvAx6DUL0lk_9RPbf-SfJCYLtE-QsI5RTGqXyLRTwAOJrwkkxZTKAMyyJT956SIQ8kbrsijuY_m6K-zuov7dJl5dnsGO_MeqL6w3n3XeWqJQlbFEeiVg6kiDeUWOUMGTvg7Byu6Oz2C4oFrB7OU8KrlvhPWcaGGwaw6KCqcAasG8oOH4Mudg5mgAk9Do9NZa8cU85lizeLo8aGdxpA6hDutVv09UKG5ilrTIPEoptX7aeW2AiDXxA%3D%3D,3.2,3.0,3.5,3.1,2.9,"Venezia, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1206&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_95297655&cb=1677486683350&jobListingId=1008271035404&cpc=41F4513DE90102B9&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-d5ceec0eb0d0acb1--6NYlbfkN0DB3mQYBblaU54Kn6Z8l_cgczAW2ExmgFcbUc_SKjUHJ33TVzPEGLE9swllj_pXRnSvbzqaoHMDcxLUPm-p9180mzMYl6Zfj2YNI4c-p_dZzEL8tyC6OrmI_u1zzsOt8Yev2Si3ON6BdKPngOGoVtf4AppFoA3nONFROjw_c3bbqKSJPuij2o8H3YKEKCpLMT77c_nM7vaXmoTATQTxHSwr3tXz6XMPLTiKE7tcTmry1C07bE55oIQZj0oWUZ1k9nODV4elB--6qiOf-z32Hc_oVyX1ZYLyNbRYN0BTM68calKOYNuTFDQTJl6hMwiYoODy5nc4J9B8kd5LxL5lM9bgIaqT0fUnIs0ELOznD6Kyyq9TtkZcKigwYDifeHJBSRHVe6dHHuZaw6RExelPJHAf2FTNjympPaGmWBbb_4Rs0KYdwkhUJ7hBsLcxytSJQnf9vnDfVBrw6jBu_jbI-fnR2RJ1E6EU-4Lp1F0EeHr9LTZowuKemNIObbYRb96IvSuKcFFcmne7B4rLBrFwDRDZRBfOUszYLJuVyULZzSQh0xSQlTIBtgaTuFMk85FqR_cBqY3uX6BkOxTbUJuqeZO3tyZ89TQ97kHpeXs7vQzUy6zpaq9VlP8ahGkPhk2ubYrujXQAPByPHwrMXZxt3P5T,1.0,5.0,1.0,1.0,5.0,"Martellago, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1207&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c5d60108&cb=1677486683350&jobListingId=1008485018306&cpc=9FFE37255B2C047E&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-37107fb108806f2e--6NYlbfkN0A-OH58_yQKUtJMzR0dxF6Ad0yjGhXZdY3ECb6Rx8jw7dFewcae2nyyzSb8atFWHTfJsG-viNVFRAS1Rj-xDCTu7W1-8rG5KagxVO6BTN5oluA-ClyMifgA1iuA5Aw2LqvH9x05bmNKI7NItuD-noQ30WTVAuT7BlJeRM0A_eCL7WUXSVuPaQzTwO3aDMcdS6UQeOG3kzSx2ULR3uQVREd5L3UzFDQYN2dIPNWu6BKEpu_rVFEryAb6TiE-qoxv70HPMfvTh5pkQTjGDXlRFsGhQ4vNXp61wP-yn4CyWbT0q43kKVPv5A0DoG26gs9CBu6Dy-aQZKwVJFjj022_U9oNQis8rL6LJhSU9Y_LANYEgekRF0aoH50Iu0aoiNSR55RR_yQ-z1-vsh5tOqFwcKfHdYFWktVnpiK7JRrB9_eXwy9wEfexguPETNGtAZfuXseEAZPydDl4YRl2dviMptSplSA3r5h-Zij0uMpaTIH7sgX91A4p-qbVjbj1XUnCFmfqCZ5tSr1PkeNZr4b6LkdsPV8O2wj9QcTKBvtv9xllIGOXJFxC0R08cVMy0cKKNgI%3D,1.0,1.6,1.0,2.2,1.6,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1208&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_675af2f0&cb=1677486683351&jobListingId=1008473542586&cpc=88C71AD61D38E582&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-b598b6417070e150--6NYlbfkN0DsGlZntYnfNLCDkxWKyeSlAU7YMYuzOayEf1PfP8gjyNiMz38T3ifnndKqpaTZ6GY8lFQdqU1qPZ0_xzU3JuVJsSQkgcgijjHnr8_nJDtp3-mN-ZvmtCJ_6Z4BsnDgOSkQJpGj_0H8-pAN_QrzV3Ewd2QRwcjOhxQlrN_M3FejvzgL-k7nldbCqEHTb26Fe8gGNdG0GCF3-iNrpXaw-Q8m_aKmLoAKID0hy6yEc9Em0DC9LNjX4stWDhflQeXh8D2H2lFAck2hzAwiyRD44QZxrGMHbVy0mADWiGLTFbruF3zTzB4oMvMt-13Nf9lb4PzJznchjT0xqQJ5IZsh37pUSHyDGjq7uDCPvapIhFsIvjcs0n6UkNq5NGR25JPw1VW9pwPHe1oIrq43hSwWZVpw2a52Ot9--G6_9nc5glAp692j-FQmqEYZdpbVi_yeu_-jTZPTnoPSOaxqPxAt303iMXQqdWCa6e5YEedD0riGMiXBG6Z9YG1L1yzoWIJY6jQBNb4iiWPSkfzkOjj-o4AMF9PMlV6ngL8ZAyJQ5dcXxUmbr3-heNISM54pcmXn9yrHNSq7blnhxQUV5TUN8YYCkqDUBVYCLXrDhjskdsfFDA%3D%3D,2.3,2.6,2.6,3.1,3.2,"Milano, Italia",Da 51 a 200 dipendenti,Lavoratore autonomo,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1209&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f496321d&cb=1677486683351&jobListingId=1008487416177&cpc=853DEF62E69EE75B&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-5a52f61841b78cdb--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf-SZ3VzH6vdMaa9nPgO4m5EQAc4OQENF0bYszKZXrNSwpLj-1BBDySdJ9HTvP7N_hNo4nhe1f5g6vQ_O3CwDlD989nBNJw_-YFD1h3vo0mrroPeslDwg5wKbrNisjU88Y2LG-DUYGkKCuPMfAgHWCmusGwEzvWzML3fCnNdtZuhJK7jQ46FWPBqH848kdKLdvlHx4CAdrns-uSUv-bYUkU-dQMizhOA68tn0rMPUp9-8kHVI-6wojEUQhIc20yTSak1NQbtRxvWCAEWxyXw5ZYiOwqYLcDkuK1T2i5948M4ldKAVwY6mlVVXvQ48F6N2k9ZJj9_rHWWlefjpiODKbvX4FAxGa9VSOI6jL7xam7GgRtO4u--W1fHHm0Sqzx8uy65FzCBHM950vUZe0grDvU9tP6f07WeD-fmW5y8PJqcCVMbWX82SOwPTeYwJtn1nk-qVVmVXnjiSGhxU97YhbP_1GaHPd3tQoVVEeEY0MDBdDIOBeswbbqLm5vPZfKhnm9b0AMM9WCwDKxWSQuJi1SdqA8NVe--Qwx57kv_W5rdNa7sX6WNTJsVbKdmu0nyhf3IOXkvB7XDXOfm-NO9_Akc%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,Non_disponibile,Servizi per assistenza sanitaria e ospedali,Sanità,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1212&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7c24c6fc&cb=1677486683351&jobListingId=1008475690760&cpc=A8EA696C92E7776B&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-ed8f28bd28d146b9--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfe1uBdAdT5y8jWAKeNsiE18tfxd3p0QtoUMVGBb9AFZId8t-xaAjgrQF-VI_kIRUvdHftYRtl_opXGJOjTTfHJuqsd6H3nhnx1DXhnaB2zALC0xNyr2Ob5265yIy1qS8UFdeSIhzeZ5VIF2T6bqnDFOqnyu9S3mT4_8UGE395RlDdqPH7EbJDJDnt_j1eFhhN_WwsTeuJZX8LqxokSP98footuhFL1PscDEl4mQN8dwGXyAcNZrV31TLGNQC2G0y9BtGpMeGoilfFoxhxg8PoNlpm7sC6IUf2NgJG25zk5wWqY3UqKNLoU8nQ5QbViKvjJ07iCi_elgFtzcTXCh036Fsqo81UlQe3JbswJ6DPZWtKxh3Gi9JEi3_ihUfgZB4neb_D4ve6hPzyNqKjsjwGswSYnYkSQ0OlUXa74a1jaASh6L2z7ENwqZRc7stIlCIwgEf2Fp7MGNIp0Ja3HF5msqd8aZ_fD1rU3pZjgkMdWrLOP_rgAGMUg01eUNEp7sIirK6LFAlTJc9GPLL_GK23v5XVYhrtAU-ys_JV3s5RvNIWij5ylhtp1M%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,Non_disponibile,Servizi per assistenza sanitaria e ospedali,Sanità,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1213&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e16f137e&cb=1677486683351&jobListingId=1008487416176&cpc=663B5FE45D73772E&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-0d90ce5731f33088--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf3m_YjJ3jbPo8CoysUChBQ_f2VKC43B4SCUWaNnMwq6y1_OyF00Ky6oUwlEmFkUdfKhqlpAIcInHqgiZf8j5amE9O6ahzgnpfXE7CMT7YRgBJ3s88QsPQn-7eBY80y29_B94kLoZz4YhosetKc3szYQkih7rBhJJv8bB651FnGWI-wFm1vbOjBHeed4o5wIE6EZ3IjuTDYsYFM_TJXe7jtJKNE9SO4aiGFu5v1c1nN-bj1hMHA3mNGRpBPs_zXlQHEkw1_QykbF7o_sb9lGaBI6lDa-xyGYnyp_cymoFRG5Tymj9b4zlOrEvhzaF8kYtusHSxG0LxnRh1xEeCfAxYyf7hXG2Xmtsv82-c1Q47HeOs5EiWWnP0r0feFysJZfk0NRjonCWPLeV1gw1C4v5iqJOHNzDMriBqv4kZwT2TvOHf2tUcdRvICn2BRlt4epliMxyNbJXWX1kGS7WdvMrUwWortP--nL3lXhz1b1HwOADq4KSsPJ9uqqNfCrO9OQKj6RkNDOtwYVlk_29QBt3DAYOBhng-a_7AgvXXzJRLGyVXmNMckyavOdO_63F7eThOObM0S7Rru3Wj8RmnoV9Yjo%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,Non_disponibile,Servizi per assistenza sanitaria e ospedali,Sanità,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1215&ao=1136043&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ca5515c0&cb=1677486683351&jobListingId=1008488212895&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-657be43644de7b95-,3.4,2.9,3.6,3.4,3.3,"Boulogne-Billancourt, Francia",Da 1.001 a 5.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1969.0,Consulenza HR,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1217&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_18c8afa1&cb=1677486683351&jobListingId=1008469551285&cpc=3BA4CE39D5B5DEF5&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-c545b0c983ef7a3d--6NYlbfkN0C1abZ9zL5NYIhXV7bfxDjOB5o2U9Geipmv_mrCPZiQ0iu8Xnde5mL7-oAyK2qtyyp9ovNJBPYi13MGu5Wei8r6mpYHzEUXpH9o9aA7RBbGKRfkkDdyU9yFo6LW4d6fh60adKYLeElHZfCpOq_iZMbZny64AkOt7liUYqFQcgUHmjW5NlUnA2-cdgPMchArQWUw5o7BQzZqNmqJlroqrv49EVqcaoZrKiPjBDbJ8yNVcbkCwsQsalAVBVIR0dcAya8sAhz0QtXzIARfkES57jVVdV9U6Wir5SHcuFVNNU81J3QT4EwFxrXRDc1wB_tBUBQ6jZcsz65XkTh3PLS2RzNiGPxG1MGzH2ZGL4T0yUOi3H-F4QJAQqKAOIq0OxVp2cB_hl1intbLzKWJpwcXl6x0no05qFcAwePC-VvmSNdawNoOK837F9MDL5t320whHfPXu5P3BiiSgvmfi-eFjeh2XXh4P_f9voq9DutxDblNw7qmobBcPGHIQKA6yPEvtLifT5Z6Q6bcus6C-9JPFMexyz5l76e6_XiJDd5U7cuOe7hQmyHv-0o_h5rEMQIJSEzeAaLfjy5jk4k7-7vmTDY0sDJFXFBVqppO398oNt6US-xwtCZdwUGbHu9GEulTCh6-CtUVfT77g2vDniJW7J9n,2.8,2.5,3.1,2.8,2.9,"San Martino Buon Albergo, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1218&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ad62a5ee&cb=1677486683352&jobListingId=1008475690752&cpc=A8EA696C92E7776B&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-2693ccb693b6e181--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfRDXRsLabBvoWIdFPj4dnMfCj6ItCNhBY7td6nR_pmyKnqgeFFWzvGMUdQ4YZAOobBdonG2ed3RPRgDQox45Nz222ejwXA8EQ_msSv4pnx0TMb9EkVHN6PHBz7vqLMQ6EH3H1xQiJg_-pzE0ehMzojHVYBk5WsfEgw8aclQi9exJAkHOvmqzglOszvAK0hrpKeYuQD9g2qKEusnxo5nyqe1IaUQ8Ro8jGE2YX6lhfdIbiPLr7EduGCOC2on62jCObvqNyUkKBqhsMuwBoqRjyxbiukiP5I20lZWpLHF2dNNr-Vz4IxuLtIyKpJKx6Uu6TnszTxUr8tKI4qr6ubwKVNrbueG58JsndmIwWdtu-hzdr8ZHJUa1EBPgEauNIYJPWIWnZRyG7pvPSgoLhiSbCS7uvdJogWzL2R52s0SqoiX6PSqzn5kaDR5ZV7T7DowJ8bU7nED0-_WvEGR6AFdgUjWV2v-PZwXrdLGZrrFctPVOpuX7rsbPszciwFVrc33KMYP8isuEhxQR66b1ZYAnJx8a1wx-plFs0KSD2_VcrOtDztPWRFhD2OnwQvrnKIK-EkZzMP5Xnd5yyCZ7Q8bBfbM%3D,4.3,4.1,4.4,4.1,4.0,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,Non_disponibile,Servizi per assistenza sanitaria e ospedali,Sanità,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1221&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_84e85cb3&cb=1677486683352&jobListingId=1008469551495&cpc=5EFBB0462F9C6B7A&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-99cdb29d2ed9e046--6NYlbfkN0DAc8SY-LHL7-g7yAzLxiaPa6y_uGx-2zj35MZxV8sff1b7i053872QF_IDhcaXXbgMjdsPATn_xBY7QcPvmdwnO8lmokhOZacRCNqhRN6d8lDx-CY-L7PeJGMf2roUaHWaFlyCRfwbDN02G1p1ldLlkCUfrQ-FAwaMEb1CLthiiORpud2YnSOJ060B6nfJW_Ufqlein7N1KAt4beagGclTcliL9jGkGri9MqRH0vWFM2nLOLfzSz6fV6IoppKIojcDMVEnYdO691sM1v87m31UoodPWnfAVLHz9Tnk8TPOLyBmrUmlfz-WuuCX2D_9MmIFAchP2f1cu0FeQT60aC_yhoPTGfzdYrQixSg1-AKgvzkpkMpHLDf794tGMb7938nOfYL31hGgVOjAx1HozENOrmD8Z5GGsC0hcqqzBuDXwGl0VxJCKml1_-TKE6Z5-dbaOxdD2l92AJq_kd6Lr5HeUz1_6CfPRXR6cLNc6n5zjcNqCSXYXRtWxk9wyZ4MCvBmpZuv1h4ksDez_5fjhJIBbL_50J_vpK52YQjGCyhieCHRhI2a9qQx2szq_4xXkI6L7WquzEg_FejqdCm4onvCXeCybn2vcEi0bifPw7wr9A-Pj83WrQE4ASmypHaZ7ry7Sn_iPeLROt2IJt_yHOyO,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,"Roma, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1223&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&cs=1_5d90e0ba&cb=1677486683352&jobListingId=1008488942885&cpc=F41FEAB56D215062&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-fcc7033a82856190--6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAf009AvKmzcbe1T1iwOUguAWbdGwDRJtRo6-ZX2lx5xGC1daXDTCjmNNfe26cHYH3-va7-bfgHEp8iPlfpmlO_fxSheOdSI8nVguMD1oeC_ZFfd8DCAhgtc6E5cg4x9FsO6jVFXiZmCKypRQzdYelqL67E2TdlS85ulx5ly736rB9Uor-uNmLMUC4kZL2XzK1Jkyf-eDCIWYCOYBYKIhA_4EwkS9wMx103aIwm6fm8GsTArSa3QekEYtV1HNNAIVj8j25NfCYjNhPn7XZ4tNPTvv3q0uAyQLF0-r_cILuiJ0-zGH3t0spwixQX3AGCHgd8iejCzhrMSCx9oxAdL8j-LI6TSKQMs_ZdE4LkTNdSKssTPCcGS8yN5VK9Cmuw0xD72r8KQqXcbpa6xBPjVfJm-bP-QNR7RYRRgEIcImUV7nlCbRGSMKiASEJBL6dUcFj3dle5EFTRzuw8YcGeO8Rtu1XOSN58lm7IfRlZrGKi5ZpXk7kOyJfwXGE59Kq2CcXQhQmaFXo_gHBm4c2VbtHCtiR_yIgoNLv5-qoVUTHAklK5kSxA8qeIB0QkRTWeLKBAmOL_5EgJNfpOrXLl1YRJHA%3D%3D,3.6,3.4,3.8,3.6,3.8,"Milwaukee, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1948.0,Consulenza HR,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1224&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&cs=1_55a6fdf2&cb=1677486683352&jobListingId=1008428774747&cpc=A0637F14311B9419&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-56342e69cf8f9841--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hp64QpY3N3l-ycxiMqwjkn3csozdXCCHCigkyKYmcS4gOAX7ybCsD-9dMkNF_yerv4akayg7eS4oUdA1yLZRIgKU0ha6UuVUxT2u2qhfZO6KjTV6wSrcEcmqNV5vcu5Xe69wGa5P6oYCaTecD3ZSW4gdYbDd-jsXRzhJ7rYI0AoELaqWsXG3uSFFr-0k-MXCdmOjWljet0hmqhPRDSA0Jn6CKOHFDHrfpwrCMtfOUIToYynJ6rmKqM8kGvK8naeORFq7soaHvTjORIkosHtG6ab-cUCtfdeCNkVSLRrEPTsm0qginxxZ3-QV_5w6ct8XrfBmf6MH5jzK4hSB7gemDyYM23zOrztBNsem_oVwEq6NNiSxkxQ9JFUMPw0Lb8s_8WtRsznxXKT8WaTDgcRtMs6L0_cRp5hGY5OThDR3aXUloZLcnYBD6VKZ1VrRmhnn88S0tgkt17SN6a8XE6byjPS6c986A73HmXNMUos-IdINhRzLud9MNK2w0IDhuH7Sy2VMon_0G4ioR9qkdeZgIWaKS0hu7Z8-taUKFJ_jHx53J5d4qNfQQHhkt9SH0JP55PjxMt8vDmx0ZnJ20D4k9Sl2nwpZkRRl1O9U0ttKVotkPNFOv22Jtecd66UStRlEFZmmxEgUbz1wu6iVg4FVJETF6nCCGeKkePRmzhA5nvb1RuX5b7z9wG71-FBTRUloy4RuOZyWosHfL1U3-lsnaO4iPZ3feS8ios4j3TwIqtRhSqqLWTF93diYHd_OW2nbyLva-NGyGplb3zlotx3IGiY%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
https://www.glassdoor.it/partner/jobListing.htm?pos=1225&ao=1110586&s=58&guid=0000018691ff73908a0f93f1e6cbbb4f&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a684c62e&cb=1677486683353&jobListingId=1007829473682&cpc=0FE1F5EA2BC84A01&jrtk=3-0-1gq8vusvfitmg801-1gq8vut01mbi7800-934b3e8a7e24e2b0--6NYlbfkN0CPYGRykzL11l_N1-92qqJXzZw2SY9rBydLrlYkU51G2kuIIivfT5ahZx729sOKdUioH_4xkuEzQn_RTLyQgz6OlAUowYCMfv1EpsBxOCbBJcKZFTNdS4gSz1Z5DufJGcwD7w4xp3Y8XKBiXmMoKgCQDNCFiBSDwjozT6EBLTa0SfB7lHH9Av40PnC_tq5O3K3fQacGSZZhWnbsBdTYOgt75ZCA6pCzbNXiTJ0RFNar2vm2-wpGVM-ar4d5jJCzovTuRrDEtTwzNRnShnD9yTl1Eqd2PY8qhaP0aB3IbN9EIPL9GxQVXgmzh169Evj7MZ5ww3o97WpUOfN6oCUwISF_G9h8pvRXqGH6MFhpYOVEe8CGde_J783EEaaipJcJENGrtGji458pCLG2CmlRSAK3hCOhmnlXHz2vO8HHe5Huw7gg88M2I8bJ87Ge3vKbUODGzd5D7E5RKbfWMN0VqEEDnM2HrMPvi3mutSzUuo3HdKL6JA6yrfvSxgkkkmntvRY3ldCjoeSL0-fQK2Jzhx74KYCrS618tPFsKMGwL5lk_kzC_4rpJ18l,1.0,1.0,1.9,1.0,1.5,"Messina, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile,Non_disponibile
