company,job_title,location,company_rating,job_age,job_link,run_date
Om-Group,Rappresentante Commerciale,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.2<i class=""css-0 e1cjmv6j0""></i></span>",17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=220&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7bebec1&cb=1676569917809&jobListingId=1008437157444&cpc=56C4EA4A1A191A49&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-984d005c7277cd63--6NYlbfkN0BwTpp95EC-n036T1pCuuSEV644awfX2DdPMk4mWodT_T2Jp_fb3W9Mj_aG4HhzpaknF5056PI_ke4uZeOBUNhtvv2-aczowLyG-XCcO-7ocA4UTTrSJ1BXtm4uetjHXfGJ6Yke7yqHKcQptuR0_NRkZ1WwB7uhevmcpRcJGXG_lZYIYAjBYzDn8aFiIxx-Q7d3hqscG4PKcgXVQ32yM3WuSuMwrZKsnf-Q6jsvnk_GbrZgAGEjlxp79vrNkiLAra1wo_GxOEDQS05N2eh9WuuUU-Ybgio2dwPNKZpsHy-Rhf3RoYNQVwPy2YXh3_Uui87uAuLCCLDpCPXopshV-n_GGmTq-3sf7pAsm0eL0mjCTIPUcWgVopCG7lYkuwQbmgmpYbYcT_tfBKlQCTRBX2Z_NEA-HbsNnmTvLv-ZbjvePFb_iOf2gfBlerH1YIaLDHLBJa9MYnygpYkSkElq2tetzIor2Gcdv6-cEzPK6I72wnPwedp7xEh8pcyL3C-ygUoJJE2zSkDD7Eg5SDt-4j7U9o2rr_iIjbT4U9HAooLAKOce5biNTZj8MvpcUCqVgzxZ42FPU_DCCg%3D%3D,2023-02-16
SoloAffitti Cosenza1,Consulente Immobiliare,Cosenza,,19 g,https://www.glassdoor.it/partner/jobListing.htm?pos=221&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_609e5af0&cb=1676569917809&jobListingId=1008434928226&cpc=5EFBB0462F9C6B7A&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-cba6eb4f284020ab--6NYlbfkN0D3p6JvQwItJrSQhMz4ayRJn6zGsCz3K6eISkkPEhVnXz2tYHw1afqrZF8Xxsqyp_X5_nV4NEWUrphWpJb07fOaMhqADTNV5ZhYihD-TD6lh7aNCOTcbitI9W6MdGlR0JU1nyn2r2hKSbzis_QE5W9LLNQsFAvD_ms3bEG47hcsWYXMl8MaFEU_yaihid5ZkmIqHOvZIK27QoDg38d1U6rbeyyDKznZBtaBObDPPW6gZ9_KhFrD1n5da8dURA7iTaXNW2-8v3S39Mi88Y-DIV1dgSkdmrEnv2H-xeMxUR0tmbZ0VHkNVdb4tU28SBWB2p50qQVGUkPTz5UNKr8z6Tu3pz77fD_s6Dch1Xx0eQ0vR_RvmuFY0ZUNdioaeatpFGe8TtLe_7DMJcmk2qPym6f7QAcARx0ftOax873e7flEHrqwf_1bdZuKLWqdG272v_sck9sTlJvlUDeKGUQumMrN5tI3URhaxdUcr8r6O-UM0eOvpNBVKvAD4CuB7reRimYqL20SRW3f2iHr31igMDjAoH8ctNXmCPIi5_Bu9QmAIF7NWU55gZmoL5XMWWkk-Io%3D,2023-02-16
Starcall,Operatore di Call Centre,Rende,,7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=222&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_23c6e72d&cb=1676569917809&jobListingId=1008461897254&cpc=FAE5E775D180B2FB&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-862a6841b7e7af29--6NYlbfkN0Ajy4MKuIni8UV3mBby8Gdk8yNHG6EJlSqgnWEgQlfa6z4qbXkyX9kFcMHyB3oXOWHv0RYVxQDRIVpbOpXDJM_Fp3b8WpYC9WCv--7MCprvaoeflmCdSva2hiNpoAOXq8M0NYli-LgtxuMMrjJD28DtGhRZhon-aI2GqWMNRKzd-2ODbjxGDP6iuj6yGVc_h2QORl0YMGsdwMOyFRSLnnyGRbY85jJywlbxryGYRSY6h4LCrSLKGOMrbCchbxcK0ZtO3o1Zw9yT10NkSpauNlQmNOct1vKX6NM4McpdLKq4i9gGdhGCGdJ0gqAziL9oDdSPUPiDcacg44S9XDfjB-U7ikpT9cSMnRNGw2kH-2cFGnxqzzFTVRiIyg2fQQfWGxBvaonvJyv74sFhiYoCAklzJy3b4wZzZQlvPVRKYas6020WjoWVNUjsHXmPycq8dA_YhtahbZ-SaQwrfDcITbA4f8lkWjN5-YwL1nOWKGnxJlrHTtihc2refoobm0WKEyM8O18AmkkU1BVJVU4eXcNWhnQoyod0051Umlw6a3WZXDUizdPoI8ni6YNYOftBKC4%3D,2023-02-16
One team,Area Manager,Cosenza,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=223&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_777f5e5f&cb=1676569917809&jobListingId=1008470499237&cpc=47CFDC01B3F81FAC&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-03a6bb588bcbd75f--6NYlbfkN0C3fO0H53wLiGuhL-TmvHTJrOnTBWDZMUKoQIA-ri2AFWQTvx7pS3q1RNrJ1LkrjIoc0w4JNZ0ptKmdginOwJah3AdRhhhv_R7i1jcFe__t4lbi90aFOp1Z2XRaHJiYAgk_qS8rVtAyaklJ67UM1tpAcHLR2fdhTq51jxBOtZszdV8KdzMY4lMJY7nCvOh-Rg3HA2bubR40GNHmcetM9DtVekIjCwxK9hC87wRkWVN1KfUKWdv6X-FcGBqEuvyHrjZeUrhJl46VYf-Vx-v1V2-HLF3OOJ-b_uxsw1yCAa22ZxitNQVjQRioHh-FDugPHNEUtrNTRVvQaVGV9L1NHmZz0wBJMFgRqJfQOoq4dXqVInVtLkelHu8B0OUc2v5nmV30tC4yMIhfcfKMYKyXUcVj3euVjRgb0B2SOUdvPS7SimUkS9kPg9M2oH6FIlN3T3SYpmCHm6TS8W7fJuVe_Jv1dbc33nJtbhj1ei8BvGn96WtZ0RcCe8DonWwe29BAJ08u3IA6-n-uLO5UFtCL7xXxOYxJTmD0gDdJQtbvr2FyJujj0-GYSBmJrv1a8ZP7t2TYrgzBgc2J7A%3D%3D,2023-02-16
SORBINO,Personale di Supporto Alle Vendite,Rende,"<span class=""css-2lqh28 e1cjmv6j1"">3.4<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=224&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_971db79c&cb=1676569917809&jobListingId=1008307799588&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-8fa7b8e2e29728ab-,2023-02-16
Fratelli La Bufala,Cuoco,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=225&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_57702068&cb=1676569917809&jobListingId=1007888276792&cpc=48B9F4758953335C&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-2614196992e2923f--6NYlbfkN0BH1juKZ6gYN3I4p-So-evhdc0e3OutLHuMPDtK9Az2MOnx3WDTtIz5WJWRMEqW5ghP5u08ZQkhdJ8f7G8alfCp4aFUYBqXgOe_kaVKFgm_dICHgmcoB8nrJJBFCaP2SNbgVRdhyL0bUTBKBYVVzx2_0pLxhEYH84wchPT5KggmWlkgyl4A3gK_ESReu5JkkiGzePZlYUPSnG00DeEomg8pZcMTWYXfvOVnLq2julfpoe30CygUwjKJx9q7YvVJJxLN8rtue_02k2o9S7E7ffPyYvcuPxDAbU3hyX2WTgZFhrElD9gCPaliz5hxdG9oYoct7Bdr5j9vfdsEc_xe3MNrH14EyHA4SQzKgIfZdTzkAj3tDWWF6j0fdkdOxEqnu-0UoSGVmCgz-i8aYk4hqo0Yd4aG4GFgj0v_kSW9uf3fspZsEOET-Ld1Uz6NE9qaDDqxWVq-dMSqEW4ohrYe4fY-GVhmP7FUOba_SEIBfHAK8dvXfrME-JDgRUJ1_u99YpGrmCwzZadNL8Jj4JXLa2cQ_urs5huWnSLxYISvxf_Mwo-5XyBKQXXf,2023-02-16
Amplifon Group,Responsabile Account Manager,Cosenza,"<span class=""css-2lqh28 e1cjmv6j1"">3.5<i class=""css-0 e1cjmv6j0""></i></span>",28 g,https://www.glassdoor.it/partner/jobListing.htm?pos=226&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&cs=1_4c43b8ec&cb=1676569917809&jobListingId=1008416095564&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-a20382149d11350e-,2023-02-16
360 Forma,Tutor,Rende,,16 g,https://www.glassdoor.it/partner/jobListing.htm?pos=227&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_73066cbb&cb=1676569917809&jobListingId=1008439573802&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-7f51573e39c99fe8-,2023-02-16
Informazioni riservate,Rappresentante Commerciale,Cosenza,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=228&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_487eafe0&cb=1676569917809&jobListingId=1007623683487&cpc=9DC6E4D8324653EE&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-c1b596263c8c8897--6NYlbfkN0CTBRIGt4VZm9t6dsBbXF-XUIN9mZ09KedXhNVnmOkuK6uuWdwUnCGWIRjWPY_EH4pNBBjyRZ_09IIZX7058HO_Wc2UsQb7dcLPFrPDUFYuGeXAIKF3rgpLLccugSmxsqLIaRlaiKoI0NVW8JRw_vjKxxRFtPj2O6o2JjOBmw24lXYWCwAhS45XF03teL7FyXi3H-ScdwicqaiShhXZI8EtgRVtuI_U8sdPEbkXZWf98X0ddBtp4o_m4Z4T7E-8ezCzRH9OSR6A0G7X_9ram3yHl-gl84mzNoQmlYg7Ivf9gZzQhPu69I_rSqCSw6eCOj1Z10hdfZnzb2lI16CgUSI8-KwJWH4cxU10J2CwMzs5IYfQX5FIt8fDCFzevenRySNOXHrVTo1b-i78Ot9rC6bkn-6NTKxOW6CJCQ-wzTGgJkwx-AtGSM9OobRnZ5HPSTF6e7DRoP9XbjltbhGRMY0Bamwz7nmtSl3xLlGALdAV_bdLD_j4NYu2KQvrcU3QvPQWt6h0QtLdYxJNxFbmdLgj2y_jkWA0yXqj_5W0AgMsyMLfaAVeikJCShOEMobINc7W9eTBJS-JcgENt-AsS75kCajxT0wrIvy2JziVsFeLgA%3D%3D,2023-02-16
La Cremeria,Addetto Vendite Al Banco,Rende,,3 g,https://www.glassdoor.it/partner/jobListing.htm?pos=229&ao=1136043&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_20ee6c85&cb=1676569917809&jobListingId=1008468657958&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-f7e1f9f53f7d8253-,2023-02-16
Samer,Commercialista,Lamezia Terme,,2 g,https://www.glassdoor.it/partner/jobListing.htm?pos=230&ao=1110586&s=58&guid=000001865b5ab83d92816ecb42dbb33c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_111f1982&cb=1676569917810&jobListingId=1008470960792&cpc=F4EED0218A761C36&jrtk=3-0-1gpdlle39jiil801-1gpdlle41gaji800-93bae60bf394e025--6NYlbfkN0DIIX33XYdlLb1nipsSuPbMGz8S95wQ7wDAEmkwdWUk44LazI1uc09daogEoJAOw5GYKc0V34Fe8dHFtZ8U3caRXGZV1iuLdkUcZL2RTgYx3lJJehVtVvjsJ3X6VfyCoH1X0WVDkSbIABQAsPVLrkdLRWM7UZhW9cO1juAoMgWv8pLJBomC8hSsEyC3hpIiA-s_iX306lcLRzYJ4uIk3gBbGCgB3FW1GbgoVpxv268rvZNGKwGKHLb14Dfi3fYF2bzL93QHXEn-T_73fDllhyx45-DHqOD3qr5ukooBfnnLjeC2njYVp657BdtueFuCg3jG-pyuplSzi1b8lA_gneEEsTBMxwCNcA4tE6ehC_rvWnpm-CvbSuE5Z4WXkDVYEpa6Rm-GNMo0-fmcCuw9zFwdSrj0cGHqA6CRaCBAGMfQK5j5xe53YGL4keiQdxFoI4vRnypfmDYMKlP1lsE1WoCWjJ2_e6E0XCHCNdVkN0qkU_K6UqfkGIzFpNCd7wkOfdJUTKTT_kPUuku8NqSjhITtPr5tg3EUtgtdbbKxBabtVWcL-3hyd9Sux3WJwB_dsl673_rHYQ-0wyi1ku537xatLa16sXhf9h4%3D,2023-02-16
