job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=823&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_526a3309&cb=1676483115596&jobListingId=1008060748797&cpc=923E3B470662C757&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-16e950784a6219c6--6NYlbfkN0CrMSphd5dnDnAqyCMbF_EBeV71V5YblsvDAiY3PG5TWLHbsbClfs1vnEW99lqJD32m5ZWWSRM7KBDNQ1vJUFnuzrY_vxjH8O9uSYSk7ithn156naVJo_XdemNoBygfVPLGnoacuvnigAk0imHRAEobhzQQOMeQLbJqL7z8oOf_dBo9qUGRvCI79rwCHA6L0UtDsXLgpg7PEHwz8K1doIlO6ll0_P1eaClVqDZRyYHb7h8UZd9nOXGm7SZFTCJYK4gJ4PzClG9_EQ8q0sc5WbsWjUbiZgHEMwph9UCuhMLGy56fhGph4e60tcu_ZcCpQuX_DcmpoLjdK-mv_TaGUwKbMvl6MlxVNOnGpX1N9fwGYneRH9wGDOXcuWo7kgs1Ilu3b6J5ZZcWUABZbGRgZAh_zmlkF5UrlWG3hh8R0BoUSvrF9C-WGxzAI3l1LFrZF1PKBD1ABuNkxxq2AnmRO_VARJTIjVPTJUIy9wkSCg_WM3m3dK7Iichaw7lhywc5_DuPbuzwwM_1sGEW3THttWa-rlapUSFd-Jc9QBWx_7mk47OI7wu7Zu93L0T1CBNjxVikvBvrbrIzMLe6iiwtca5uTUcOaTu-UR1frluddzlXDQ%3D%3D,1.0,1.4,1.0,1.0,1.0,"Madrid, Spagna",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=824&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&cs=1_5ed815f0&cb=1676483115596&jobListingId=1008400307841&cpc=34670CD602BE5E55&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-f605ed460b12d340--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_-QEZo_aWuWl6g5T0Ibzi80ezSjU34MA2vDh-dZZBwtMIF7cnqyXCHlbWHBpLJHeq5dTaQztRf9qjmM2v3c308_mw502f4O-eT8gomkT2ruksvZdlpWmjwSolocyqAOcIvw5vg7-lkWM3dWHaaRQGSKyvWpzyEjzBSJQF18DGu2W4X1b7QntGbyqUnrmzjiqe9DuPwTVAZkRbkcUYPph4eV-zrsn6wLRRwL5N4SRwRYkPB4rdB6FCxq-DYynaQdTYnutH7O24d99HynFTHTEZS5WpSYWoe8u7cBYVaPtrbJktnQJ66N8aFvG5ECAvzvPBSqgHsXrSaJ5wCD2_DYMFENgvq-AtLO_YxBrbmTsidWS9m-8n4ouRl97WoXRcSfpsuRmkdnWGEsZF3RyD_TPU2cCdz-8A_z-BsuMtBCFDODmHr-kvncF-XWDsoNZY_tSas5bRsKUwOVVQsB6BZ-HspxWesvjb9hzcFukMARM4RUj0O9EoXAn7b7I_2VQ6czc0GWIXwt9EiCCiBaWhYUNPveN9tRfhoY_oK9eiuVj-nyNF3YtSRNJ0w8k17klNJsF9vKZ0A0oGU3DHkvXcAvH3w2G9EeAsQEQj-7HK3nI9M9W9LyQece4RsgyiC5DDDcMhq_7b9524Kmo,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953.0,Consulenza HR,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=825&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0b06f96f&cb=1676483115596&jobListingId=1008241764153&cpc=0EE938385DA0F52C&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-e16bbd15ab9d35bf--6NYlbfkN0Dk7D_v-eG4MIB-VFcoS1pYpvRsrq4RMO2plCBSAAd1SvpAkUMJLSohwNRsKsR-gYlnQOm9e_ZDxu_fUPnnQgUzzUaCfobvyVsnmE1Xt3NPXDzMhBXyoS4AWlTfaN6rbAtIDZ1Ody6XwlYVRG9urPb9doeqLvXZFc3iUHOG_SiwbVJLMhUm6dotEqk-rG-2oSqxb-HIF7uvZpOPwf-90iYI7zGP0puRQOlYDteVZe7fwfcbbIDBTHbz3Ir8P_UCMEr76fHHblBaE4BDYf-ak0rYyHMWOT7u-7D82J8MOcMUa5rnV50JRgCNuW2aNyPdhhE2b0_JKU_dIQVY-YikjHU8mGDpv3sE1jnpRi59couP2eKX877CiQ9YCRsx_84cRXL7Hf0mqkgcxBCfycG432QdouhDVoKif2Bg1puGxlm-IpxeRUrsdKcNLDpGDg6K4qkbxpjOPdIIlu5x1tWVRZh66WhM9L_VeK2xbesUX9JJr_-tVFeO4Wma2whb6bc35wT7EdN50HdVxWXc2-gQaKXO8IFN1inb9q6Tf3JdY5Hyv0LvUwcYS8gMwJ2JOz0_VAzLidKwaZJShxqp2PDaDDqTZRO-suOswkgI475D_K0647rIHSpbzZXz7nGq9PT2K9i-bMaoTy5-c4DefdqR5-XTRjMbrypwSFw%3D,3.3,3.0,3.4,3.3,3.5,"Parigi, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),2007.0,Servizi Internet e web,IT (Information Technology)
https://www.glassdoor.it/partner/jobListing.htm?pos=827&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0579195&cb=1676483115596&jobListingId=1008400307842&cpc=AB6E7ED505984E67&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-a3dc6475fd4ffb83--6NYlbfkN0DaqLoIGYbn5Bxz2xfE6bNdCvSoDbO_-uJKCeomRlsJ69OjihckQdktvh7E6T7oOJd2glvHUxwc_1o88HykvoPgNOHFuBQYyt9YIk4AOojMS_IVwEBIiYD4SFK5_B--K1JhZObniYtqIW1a7bqEbqol69W5c74WesFWFvVjIfq5i4fE-J8m7XInTHg4g4XyU4Bq_jYnH_oIIN3WVdkYa0xOUk-LRBI5JotsWf9pOhZXXHmlZI2dS2fT0odVk_Qmw_gVqBjMsZGdBn0P4-hpf-9PcDLXtvipBSyd0Icb58TAfj6ytprV1CpyqohXz2htnK-5WgCl01E5--7nzSDPghKqbA84P0UUa1sH5O5l0pHdgFU25U_KzRLgjhaxUJ9kOkKD5Vxbfu5NcsUFETh-cLcjbgWtkMRFumkxOMI4Oypgcn8OekfN2_pTvu2f7S8HR9bI3xdi5IwyIMZl-aiMBLNr26x0Ljl-iLZOacAmPn2CwMKRwHl_yLzo5tWr6gByTRDkRX8ZTgFlNfIxxxUNeJPrzbUwdHF54cE4dWpkebKQV_wK3qMX_755p-9BHR17yy15rp2vFK4M3JRJXtr15xWcq6ZKXQPcT5I4VRSBVzE7ZugBI0FnuGD1uFK8SsMvUsLDwooOKbm8JnhWzSstKzwmpAVJ6nntO6kT9UjPO86wvvPg-2J41gKAYWKOmyi_nfihHwFcng4LjQ%3D%3D,3.4,3.2,3.4,3.4,3.6,"Milwaukee, Stati Uniti d'America",Da 5.001 a 10.000 dipendenti,Controllata o segmento aziendale,$ 25 - $ 100 milioni (USD),1953.0,Consulenza HR,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=828&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&cs=1_67562b01&cb=1676483115596&jobListingId=1008296468854&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-2680c46063e3febe--6NYlbfkN0CH7AhRMn6Y4-3Bay0HlXyAEvyV6H53976glmhWaxHtXxq3MEhMvp5gNQRufXYGQksNb6HNVDmlxGtswNJwASN3EBGX5L_VwYDSXsSXgFxyFdKbIyLygjKOlVaLZ9wMkrX1qYC8w-lV2Rkt5TaF86CKjS39L2c3ca4GX44wLNGyG8XbnSyBzFTSJ84LX15mExr359VttAOlspJCNgwrms4YtXbN4XsRJ8zYJEGohjzfPKUc0tRM82yQe9qkzUUJnQiAVxJZ0IE6uXh_0nCClARUnequCJP0jBSOFGC3K160eFOJC-hS6ckcjA-3V4v0KQCXLhiabQfZKwDftrMQXHswE4D8CHj0Lv_jn-ZkkvfE-D2Up7ed2H3FD0HxPI9oZRMiMQiDGEE7SkX4JmDSvf28wQpGDjzpucBhkzLWqO719bTZcmSj0S9isceyVwi0vCp20VQffF4ySNgsYNyRf5Oq5GouHhYLTo3fE5De4LspVQQTfRKUj3pKV3ydL_jL6-ggkMB24oLo8MFuzFyiJ6dUULlC87kAfhxz1s_9gsHM4kbHnpXabALgZd5BNtzQt_tM3nKGf_F5bbzIIgaNH0teMK3z5d2me50hXqAHMIX8_CuhDvA-r1PN-aGFR23NwoBnqBPT7qFsidswvn9smfvzbdMZVEULYjw%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996.0,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=829&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_586ead99&cb=1676483115596&jobListingId=1008461478278&cpc=878687325D2A5CC7&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-62111e57634f0b34--6NYlbfkN0A31XGNXXNJiTryrd9x44G-t-JdxyidliZqJoUz8Ucss-SpiLISz8pnPU_nAHifgPsfzFmJ7uNqszphbyYIqWK769zPCPOQwYKFE_n5BKtIy-AJkaknVIgZDJrKlXCeUJ7BlUO5fO-FyZT6-9n2QEbxALtpwhGMVS7uoAkh55atx-jrM3ec39r-4T0uvl15d19p42UM4bbrAT_sjUC-S4aPBJhA_TpYBalTm54KBqLEKp0RYOCO7WvtDUvdbO__XL1K-L9tbOrgd3tWmSHiw5WKbW5bQVEOnLE0k_o1i8p-Yd6YV0W7tiKCwN5nuiwd0fnO-5_0Sy4UIHDYvD-tck4-OzJFtKi0lZfNw8PDHjZn58VOSOw6_LmFbYOfDAA7Tcnw9mSUPtaWwiOEfclF_7Ij0vVxaxl5xr4uaY5oUceeOxafissCXJx_fd-rLl--h0MXrfMWI85n9kIbsycsvb7-p5ohVSZQtELUqdsJWZWydGWwB7SYG0bxkfi1L1gkRp5EiMI6hP9M5iykYRVVngPsAhlf_-rSX-_dmO0hO7XW-kv4_2GxI6COtwTzomm_wwPEs_5P6e-6sg%3D%3D,,,,,,"Parigi, Francia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=830&ao=1110586&s=58&guid=00000186562e38a595b50ad0f372c161&src=GD_JOB_AD&t=SR&vt=w&cs=1_0a7c30d0&cb=1676483115596&jobListingId=1008446665495&cpc=50179EF3956C3176&jrtk=3-0-1gpb2se70mbii801-1gpb2se7lghq2800-1e17e0d9ccb9b0ef--6NYlbfkN0DoP8nG612n6SaIo-6cBFZ4ajKscvbmOmjTSQxsFZrL9OH-tT7wR9TLyWdERzk0LMJMnDzpLdu4DYM79GiR0L6kWcfcp8ezv9DyLZ27RhFM0IdlqGyb5G2t8sfPsXgUNj4iKM5yH_Mv476Dkv32RmEjKUjNlLwN1UImTLmWw_hw64PMmUtzzIKqAPGUW66UyedwREYdM901W3MGMtihX1nWK7Ot7TH25S763-5x-QlOFKBJvyBxQtEXflwP409NtoqvjA6Yr8oJurLj06F5YPeazFBeAltacQQL80njiWsQfuhs-zMuacQXDBohVKK59q6mG1fP2nV0yOkxCaXHHLoR--VYdl69bJYG1bkrc4RDbNaWnYfgTbTLs9fneSoafoTgHfTwWiM4fxCCy80ONxp4uVrYU1eXjULgLHZYw4ceLb9GsCiMi3K1NJ1JillX0sBwCHqPE7LCNiQinggpT3Y0zPuxf8wbUUrZHGVvdgk9TZWLYhex7jQX15d8w2sr-yIUhpYUF5_nGI9kNTN8IYYknva2LJcuOAgI8aL8Ssb1CvHdNkJrEF6YOEi2lg12cxFMrsIhf9iVWsee3SCxAQk1-lLb9ECZTr3kfg50xl5vWQQhdTql2IDOAZa_tDXmt_qsSA1SAHVTqZtDa_nR3LKL6zBtLht8SWdrQi1sqfKLWqnaxHBDQC0xSxmgKxHwhj1DQPbj1ED_i7rEWWPdkb-rQkZYmdz2E3IRZW3k6oxs6zhg_Wr6Yq86N9Xgtt5ey45_JIcZXg7odFMKggaCxYMu4bQty5lHlFXTvxtqxd4WZ9QMUU3qsAPQ-WXz_6l9MmQwAmTtB4A00nu8uhp0rXnRrpRyUXDLyzkeACm94BCA1a1m92elnGFuvUgdc-KFmLhjR5Q8bxIvrkFfWWc7oDGNs9DimSpNLrXyvHprcvuGVjy9zGk7wnnunNDvOXct5fRMR6a9nT6ZWgqAafr3fiEj5ux6biFEzGHM7PBMz92jhD2H5Nyu_8229zQHRhGN99v0Y1l1xlOMrH6DhPk7EAO0CqCNuiVV5JDonqc7i7FGhQwrU3-x_lnEMbjrKKYKhwUFFoAFykbwBYDUsKXTecAA_1ON6OzdBmaSKP-AiGzaCFVTKW4xcdoJkTDKhuyRVDVWWfTilHfG6dyPmtTnlUwi,4.5,4.4,4.3,4.1,3.2,"Boston, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda - Settore privato,Più di $ 10 miliardi (USD),1963.0,Consulenza aziendale,Management e consulenza
https://www.glassdoor.it/partner/jobListing.htm?pos=901&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_04e60c8a&cb=1676483128899&jobListingId=1007898465165&cpc=466AF8A5143942DE&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-eb5ba03ced2f53f4--6NYlbfkN0D2cK_vPyiiV-Pc4TnFz8iTkk2f5yRWAfvU4_R5SvLBEtfQ1cuKMjrKENRYBLkGmN6Kii6uvwtQN_aPREfGEhxc8rMn4sZHhliHKFTsRMDlspGeMYxKwdRWtXFAy6GAVvDhtjQMPdWKIToME0Vg5vB9GwQD7uHbq4kT2GGh0kIXJoLDyTBTfDRobn30tWa8gk_1aAo5xMSKI3FRzmc2tCLftIznntbIn1aAodzbriK_iO8ta5snO7BpO4vmemli2MCHgoh8fUTfMZmfXt8VJIE3aU-tLs8S4jbnIHjPoiV1hA8ljwRkwFNMnq46lTya5ErC0eIbf2PCwmZHtKbdrCmyPP69P7QiUUm5dJDx0yLAB_adW8SqwVNOKkp3iGrnVTT7jukhDcIqzWybSTSHX99sPZIySb6mRQIKo5jF32Gk4t6CDaGEH4F4tWIGEuQWXrtQBSezXGXzLQ-dk_bkdLyW8ZP-gZj7Zo2LMrcdXXg4s-lW9uyg66Q2epwYWTmDmOxDuYW_gXru899W5BiWxHEY9XdfZplYQvX05r5Sy5Hyf80ORtLja0Ef-tY1h-oLRcEmn1RUNbJOjyqRQrCf9ur-lsZhcHytoxAOC0g2BnMZ-A%3D%3D,3.5,3.5,3.8,3.4,3.4,"Newton, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),1986.0,Scuole dell''infanzia,Istruzione e formazione
https://www.glassdoor.it/partner/jobListing.htm?pos=902&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_2c6b5a1d&cb=1676483128899&jobListingId=1008468649419&cpc=292986E5893862A2&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-9141b01ad6c260c9--6NYlbfkN0CHwkHUaJwTUTavdYIO9Qc9QtoysFmP0ZAjxBNwoN77snhKjI5ch3vyLQ9kjYbg4MrbjIZd8_x18uUSW-Ss7DFBqtPHejhJx9TOZ-AGl3e2HqMS6bkzLaaP2n1kd7NNYe3SluBrhUCBjNrelAwBRXj3rMEQZUVuXSUbThyQEeRIBG7zlJilZYzW-eQ8sdGai3Qf8MsCFHuqAj_sDTZpY3mdYDASvcZS7RaY_D56ke8o95gV0VY8JViqI-G7IGjXoWn0xlMea2c4iAbO9ChaURzV8Z9ScRFPydiFxOeEVnIXaCBo4MbKhKf8j02Hj2yOxDYx63vknCgHIkea7_FG75s6f4Pvu7FmJORPm8v4a_Jfba0v60l6Msly9BSXD7-SPbgvVsHNPVpKjuS1s5pX0s6fwsTc7uE5vchx2D5f5Zr7ePkSymwU3YOmaomzUDzPvIZJsh7lPzIncG6IxXGezcSt9wpODORf0ZIN-cVhf8qw85TIdw8fo_SNRilYe84vaY3t_K3W38yY-QPsIrbtOK0kBDSxFeTd72hChpCzwiOAIMQrmNMbOkW_Zo9Ua4z2uVZIzzb9rvMoQHg8jlme18YOc6RtB6p7Ups%3D,4.1,3.9,4.0,4.4,3.5,"Dublino, Eire",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2003.0,Scuole dell''infanzia,Istruzione e formazione
https://www.glassdoor.it/partner/jobListing.htm?pos=903&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&cs=1_4eff9f8c&cb=1676483128899&jobListingId=1007997758087&cpc=54513AD2AFA87049&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-da90d23cba06d3e6--6NYlbfkN0CbF-L48tIuLwbTLWlfORyUALKslc4Ytk0Qv27ARKjN1vE01Q9Dg-1UPORQ4L5vOW9XMZLFnrBwJfycnP97qe679KKCyFVaHmVQ3lrR3EK23M7XHE2UNhiRWe4MkaHcYSr1II2Kubd6-GqdtwSPUhHwhCGUr2PAPcOOKH2_-O17fLuBolUkWQZnxlyhoDcafbNXyFyKwKG-_cxEs1tenzlGnEs9WO8mioK5nhekYBtnE2nnooF-o6W_IzfAYYq5zLNbgY6T2qcNOsjUjL37ilfP_FUqulk0CuRYZ6kouvGIsNMcm82VlA4HtdYCwEkxtXKXgLns7hpMe-tWu3OyJVEqB2NGmb-iRfAHWFpGDloZEB9ovmhJV86uxkFnaFrq3y2-L3lLtAuaJeqbXL0PCdY5ZGBj2ssYLgCg7RhHYS4QfG2tsB1QBz_3HCvpZ58a1DI3pj96Qa28gDcdhFZbqCi817yO_wicdVtakmn-RM0gZe3aCb2UBKCcu9nnb_s6qcjZrPD0OH11EKpjiIkHFLRPhAJ3UkkdMKZ2Hcl1yUWBCfakB6pptgghL6WPsj1G77a7u7JEwwP3I66ij1NgSOSPYmORyLqGUAyJkV0mKZlGY54NCZP_v1rGPsNWg9wuxWc%3D,5.0,4.8,4.8,4.8,4.8,"Amburgo, Germania",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019.0,Immobiliare,Immobiliare
https://www.glassdoor.it/partner/jobListing.htm?pos=904&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cf439e98&cb=1676483128900&jobListingId=1008437524709&cpc=306CA5D721721ED9&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-248e27b001a26c89--6NYlbfkN0B37pvkDXz6BnETzzh3IrtsxPK0glNB9IfcgNio2MHaTySl9rQSu9S-iuMHjd1WdghSurVdl9_zhBaME2QQseoX0JFzNF2WizGtNUNlPGPirS568a3fJtpEvVl-rQeYnv7b6NR01yL91LhBZcv7-rprBpXzOof58QRqqAMNOSzsWosZ-ZMQAc0aGFrmUm2OsNnpqujR48YA7UOrXC5lOzlBzBsQOla-YcCol_fY1SPhtX2yJ2cVxNwDaAhADLJP6RZMy2wg9mRZawHvUDWeNuBlNkltZ8tJ7oQRip7oT41V6kLTB7edk4na8Rvh4n3Vk6tXuooDirN-5oGNcD418D6L5zl1b7xhveSifglBlXkXp8C5MUJPEcPIIHImajsGOoFlDYV0-zopp405TTFHI5qpRCnfJmTOMFObD6NENQFC45g_JF38hUxhp9HGnatIGcrkU_2LZGYERYg9fKVvmjQg_O8D5YCOlOYS4eKF8s2zcNAOzojg9AcGq6sguQZMIH5qraQ475_6STVrFFDhf6YBUBw71j80Tbe2fx4zoknITq9O-JQAmIDKZFcSJZhy7TAZxZZyDJSYtnkkQ2HtH9fg,3.6,3.5,3.8,3.5,3.8,"Saint Louis Park, Stati Uniti d'America",Oltre 10.000 dipendenti,Azienda quotata in borsa,$ 1 - $ 5 miliardi (USD),2018.0,Produzione elettronica,Manifattura
https://www.glassdoor.it/partner/jobListing.htm?pos=905&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fbc92f08&cb=1676483128900&jobListingId=1008454617792&cpc=91A66587F56D6347&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-dca8892b76036b51--6NYlbfkN0DjXaUN1-6gB44BdyanPwyWv_leT95rSFs8AQ9F2uvrFr3bJPJ_-ohTkIwWjLXTeZAremPd2WUS6XWebd4RjyHOM6pY5_R6Pp6eBSENahffbYrAxJX9yNvQMhJdL0OxQTnd3PF90WyKOEz-h0zQ4-Fnt_qOvaZELqsvogd_65adqrvFiKcfdDv0jZngtFSWPcFgCCebPEf0DdpQnoLHHGNKz6qAbx03YsyvcZGdu7ONrrLa9SuIQJVrcyaiKCo0Kd0l1WMrqo7usKAZd33Gq-l9qk0maN6OawvgdaLwx522hhuxHXW97REoB4-REhCYr5Q_6u102zO1XAAPmwih56MQuhvCpk0s6LpXfZsP5NZrFjLvXyMBF1tO9X9WulK-87tmUzCdlnisqujkYoTecmalpFrhSqShkVUDSobfdaNi3aSBG3o6a8EYOTFCbV8TFJY2qojY_VxEJ06KB_dePsGuyqNMoG4Vz_HGTEn8ZuJpsEBXbcjwfuTRbqSORjxiPOCnKhuR4RIYd9aHOEZ7MT5Ypn6G8Hl0nNZ0rw6ZrJpmrgBX7Tg3i128VMUt0AuzraxIO74uBuFYr23IGxjkZCJIGmERYpG-nS-zZfkEcAIA3sQrcTLuPH2HbK7w32ja4Tb33Vpbad52P8jc0Qe1-xecbz2syNpWW_D_6aLTCCu7UJAqX2eocYSIa6qUU18nLGnHf7-xgIy2dA%3D%3D,3.3,3.0,3.6,3.5,3.6,"Amburgo, Germania",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1977.0,Immobiliare,Immobiliare
https://www.glassdoor.it/partner/jobListing.htm?pos=906&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f5d2718b&cb=1676483128900&jobListingId=1008404844382&cpc=CAF32EB92433BC76&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-a12bda8352bb1372--6NYlbfkN0D58pJaGIURROMyFy8hEVs_0n9SxYKcFZEaXnUFRi7obcAbTveHU6TdU_ajGNHiT6SM1GD7dks626m0RRyonabQbJ8NauMsv3_5RiLJcop-3IMi3QtZvbVDitIpK6XoeHN0DDSKrmBCnzxGi9__YbaL-SBaNwchSDelK4rjN3L0jzHuH9_ZqWuF7JkSvUqL_D1S6XzkGKznnyiCJ3yD_a-1YcTUCCYGvcAfvhtr5e8rN4JXzJxMTr73AYG46JUiVyJ_jp8G7DvqykrTgDQeNEzYTB54CIAbwMOVZSxiIvh9EsCDPe4Em04WBA8E7ce7QwuKkGXwHQQGnEWGRQy40-7vgeasjmTmQEkSw8tpzFvC5LV8qf_ufQYgDanFKOkikh5qYRnkM0gHxWqBCVMW1OOvxQrh2A92V-QlXumto9LDKyZEXjCP1g2Bgczng8cB2tTnVf6aGiovkY9NHhitr3Bjfd9MgnpF_1i6Cl1ilWxqgRZnOpzQnuOZNZBs12UgNGV__DvBhR6wfbBIsPudfFPNBmievrc1hu6z4uI6GcXg3LIL8YakiwSDMXRQw9Evt7h-Qpod2rPvfdwrnKJKtnXVWP9tS6nDRvc_alXPScnjLg%3D%3D,3.8,2.8,3.5,2.8,3.0,"Dublino, Eire",Da 201 a 500 dipendenti,Azienda - Settore privato,$ 25 - $ 100 milioni (USD),2001.0,,
https://www.glassdoor.it/partner/jobListing.htm?pos=909&ao=1110586&s=58&guid=00000186562e6c9789775183e7c5004a&src=GD_JOB_AD&t=SR&vt=w&cs=1_8e9d326e&cb=1676483128900&jobListingId=1008468478215&cpc=43E37B7B5399EAEF&jrtk=3-0-1gpb2sr6hkbnc801-1gpb2sr77grh4800-979ab270e298d251--6NYlbfkN0DfmYQLYMrU8gNBWZWaZelSo2q88YgE4v4gC5ioDP8-xKLHXWwCf_EFbEIxD47MzhacBgCyjbGbAyJpculzIMOSEKMUNgushUjJxZtUcylJMa3UUEIH7MZUjoqS43dDEUv9R0LbuGzbY_qPq0xKftXVcGUkDTiGnbHiu6-vlwCFgsjD8gyEsjdEPIlBwAgIp68GVQOshPMIuEVbqSE1YAKGhO_L7LUjvsW4UaVU4Dw7fpyGrCQZ-Csu_L_mwgYNG0wjj1KExJnjg06VbewFy5tW5mFCKe2c4mvx6yTq4VYNnqLputYF4AUimVLXqMFugw0PZ75jcaMrXrL6rqS7DEmg1Sp80H7SAtpHvM5QmSKk9-NT7jV79UDBWa_i83P4V7jGALr6ijpMfR081A1WLk8XwIKwBTKxI43BWsZ6-xy29BG60DQEqe1_VavFNvDgG8wNaFHfO1CnjeA_KgH0hvDYgFaJido0hkS7YeV3k1v-gIsfZThyeJhs9r_5SSJInzytqGMdam4ZfIAaWkJrCbzX_Y8C0dRe1qGVLRIkD7S9-XX4cPUoBBv6eCZ5Hft9bJt-n3QC_VDZxVU1z8Jt6vJCPx8wDFK6V-47z0PSqvq0KjImN8Q7vH2R274LT0WbAGPDRCcKnQ2iymq-iZYkVUk_O3IZdfDeGHJUNJzPTZEyhx9jMcyJDC-bMteKuAkor8TPjwIuPM2GcyQlC6MNFlNMW-D1kcS3cay__VAC035N3w%3D%3D,3.0,2.8,2.6,2.4,3.4,"Lione, Francia",Da 1.001 a 5.000 dipendenti,Azienda - Settore privato,$ 500 milioni - $ 1 miliardo (USD),1983.0,Soluzioni software e reti aziendali,IT (Information Technology)
