company,job_title,location,company_rating,job_age,job_link,run_date,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
Azienda ICT,Junior Sistemista,Olbia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=802&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fcf70920&cb=1676883152757&jobListingId=1008417158601&cpc=3B54C55687EAAB5E&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-0670c41164c8af6e--6NYlbfkN0B-DzYz0K9hhj3p5AE_L5Vh_PLfQs-nRxNPZjOOnIeZ-HGbwTh5PGRHzTSL3bzg6JSnt71vLMSVzmED-fnk5-SzqsKbwAT09SzeJs6x7tp5WRoxoHOsSOSiUswwXbVpwxzjm_jgu_b0CXGAXbcG64jqvhnenQlL0qZqt7MFG7JxDgadAiPL1YjS1cUXhcYbN2fHpeHfW0P1HmKl97ZgNl8zI2tCvsqHhTMqp_9GEozSCIdQz0A0t_0kn1aN-YZ0hiQ6tMmuZVaeimabvlQpOZBM1lbwyHOZYxWlBKLUZRxD0GKu82Mxap6io_K9dfH6xSdc7nMVrX8W83x5e3spd7zB61ESjPyB8dVl5Y0mt-b2XwUqF8vq0Ao04QLayf2Y92FNm1rbRmIlCNZS6BzJGHk2ptVCCuIbJpIZ7Cghb3Hu6reXDHVooSIOL1h9QEMYsaVHPoLsENn2z7X2qPQXZo0B4VNr0IJlojLKCwliCmx47uxhvK7hK8Qbw8UwHPDsAKa7i6AmVsE_CmNYwsA8oK8Pvmk_wsXQVngk0C0jVC8lLCVWiHA0JSbAW8RvPhefhFU%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Adecco,Tecnico di Assistenza,Cagliari,,20 g,https://www.glassdoor.it/partner/jobListing.htm?pos=803&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&cs=1_08942614&cb=1676883152757&jobListingId=1008437879403&cpc=ABD31432EBADCA3A&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-70922d06aac29a2b--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKda-kTTl3QRmj7tRtVZSm0dJKaHQ-y48kgFVljL9XBIVHbIpwbl82A58PIu0oaAHYHOhw5L6Of98j_K7Kkcs_YSYIFvmm4BNw6Iepxd__8vs25U1hQ91O3IRmX-uYEf_WweLSg1NOpIhziEgrYgGpWbml78eQzl65uZHH1DJ9xe9jfCz0o5SvKqtDOuuhK2RC8-Z7EbrGy15pQe19xxSdlKb-EqDQ3AGlyC6Dz70n76v2sR0cj1YukGGKmkxksH2y18axzQ9M3ELlP8BTCPbFC28DuNUFMxL3CcY0V9YWBZWEdJACfSUPYaBC2tdPmuPNCVyZH5R2AF_u_SMRbnJ8aypzRrYDTb5a_Gj3lsEyciUwtdcfAk05Bb5Gu-2Z04AfwHH-BbgGQLfwKDW4MpzV4cWDPvIMbN0rCcwOX0UDqk2Tz51lD9ZFxhFH2-HSoVsNy8pR_1lXjkzXC3FOEhBOByd7SVgBtDe7sW_qk3lbOH3O1chs_TPlUg%3D%3D,2023-02-20,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
SignorPrestito,Account Manager,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=804&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_edf6c0ee&cb=1676883152757&jobListingId=1008416167071&cpc=BA005B1D96992017&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-5288791c25fe6ebc--6NYlbfkN0D74302Cqkk_Z3RqQnMiVOiakVDPjdvlvTMJ0Zvlklid3hBA4B3DOY-8zl5eWAaRv15XeGzC-hlz-gfvfIzomaDO3zynN2VuTlnnH1iC0SKv92ub8SlaKAUgkWK2ZDsNee5RShAEn_BRoA7mrkACPdmwGOx1KlICyb8-zmXiiD49rp7mpfW5w6yyahXh4yt1WtCqKIwXlLXs7D3d1OVJ2gaYcah7Tlb8-55efYlcP7inhgBQ49XzplyTXstO-kQvWoOdP8wwr9ngNH7GWoGNxsMEXmnFYdu-Nkzhw17Lxcw_AX8USN30u-zyJVFSAwDoA51Es0GWLUXqRd0WVbnoYooGQmiq4lAm4-FVSuS8UwFOqMxJODzwB13FrnvgF1KRmwqrLd7HZZPWZOon6eLffOmBM7WMUEFVu3XPLSXzoSWXoDD61uXKxA3zvo7L677VN1mgs191CmQooHWxxAkWqHhb_OkCLB6U5n6kXpfiFFmUDEeYooKrYqhIppECWJmxTNCW4QQN-KehgEYckCKOEE_gxK-OhGKImcg8cNWD2mmgXNack8pzDTC1uNDFmidUWRv23KCL14AlxMMZW_d3InrGdNfKNuqOtWDK3HorcBTdA%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Marion di Emme Group S.p.A.,Consulente commerciale,Nuoro,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=805&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f66b42c3&cb=1676883152757&jobListingId=1008360605579&cpc=F44B5BD681589083&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-e4e0b1105bf2f1ec--6NYlbfkN0Bf6SpvFAks0P7WlvdydL4-TMXhfTE1wcYF18NEx2q2VEO7egiPGX2wpSEGbSXOi6KFMjOQd9dUI75b5uWlkaw5gviJPRBWK4mvhr4BllJg96_aBTjvCkkMwl4EfQf22TFL_XF0qv2Dj_Br7UFAdyLPlkfyhxRLBEKJC9s200EtrBkxNPuqfw1yAPI-0-DLueQmgVqo0wWlAZe3PxeSwwQvKMdrRZ-grmitm7QtWbzHSHmaeivdLs-wys-TcrSAh1zezZCfBvjSP90WyOU4jYCdvAsPDH4pcLf4RRsDOhqIqt9d9FwcvBbiBRllUQL6iZz2GOabAAH03EY2MjsD2YaiP2mX4nSqBzfDItzOlgbWFEfC2ta2HQpUKxBrLMRYlyMBKX3VlVF2bcsvvuOP_DFRbX31lquJRQz_kUfx8OXoLQQeUZAi3gfwMU6BxG7HMZfy5H3D8cvKE9Rkk6Fzi5nN3bBjO73X4-3mbcTDo52j1kpwk9f_ZXPy9TZKLNnzajjL3c-GeYTQe-vR41pC8-Ijy8OgNSAMwFt5Gs2icP2Cdy4BqvT53gq6f_OyZ7JD2zTxhm6k83KQKpyDVcFanGDasN6yMOlNgkw%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Soltea S.r.l.,Ingegnere Elettrico,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=806&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fd3db90e&cb=1676883152757&jobListingId=1008188871680&cpc=D3F7CB07E435E2D0&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-5708d0c4af496c48--6NYlbfkN0Ddcnq2VFZOBqO2z63GwiTUtvQ71HjfFiSh6qqMva3d6dfcz9IZH_fcfurtF45O6el3vkwAzjRG_EkV60Gtki8U1DC6poDI5JECSJ9q3u1_Ofu8ijYJMnmaXjBoHRXlQx2OW8pPeC7Z8M8NRJy6H8AUMxTmi-TBc_iWo5v76xh6vQ3OppPOY85hraKn3d6Fd1tZUKNX9NYvKaA4EwSPSax4NQLs4Lg5ppAbkPCjmumQY6YoKmwKo4zClQkBpei__osHmZRk8mwNnPU1MCez6RoRjylrkVexWWdMZFLgXSRnnDU8zIHK9IsI0ofXnh5zHoVTulYOsRZ4LUdP4k9N18gfd52icErqUCZSkRxfTSL7xLQIf_JLf641cSLYQ57F90EA8NRNAzaqzT5QYo25F_NMz_AteOFLYuSO0A-Mkt7uYrXJxC_vhRwE94RgG3BbNbl3PH4bpD_1bIHdls-_tuvSCIBWXVEmjnDYs-lyzdayp59TOK870smUsW-dEBnxiTx2cPPpvKxU7ge1jaYY2WEsVk3WsLwvMeCZtsjES32M-BkOFAxXm_Bsav24Bi1NkoA%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
MioDottore,Rappresentante Commerciale,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=807&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b972170c&cb=1676883152757&jobListingId=1008475690721&cpc=F2E91DB1AE7076E1&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-d53d0fe9e372a984--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfTxGtEewmz-7yXlAl9m-0bsZgmQMy_QKkHBgEmJlyoc4uax9hXiLPXsbh4wj6GdFEwVobk4PyU8DcWC4Q7uy-VdsY2ag959Zav2o4jCFUo0liQIm24Nj5KgIpVZLbboXxYk5hYqaBV0A1l0L_kkXDRTg9SzDIhOXEbdVyc7umx9yHSDvpZVItCdrUct8PBibJUzvGhRAczg4kV5dNHmgBNhfY5U8KVaA9Hvnd5oH-pKeezhk51vudzee-A6dSWbRSXcoG_gRMTd1UA9k1OlNgigmQHCiJCObw6ZmoXZoOEK0U-9_jTSNkeMq76yjuSqHxnOD1hJchz7ap5MnPT0ZEOchwi3kcJ6IGgpnpuhcX-abMP_sj03WFP0-mKiuoUf9SibXuECUSBAC6IO_UoJQmf4wNWH7qhVsO_FMgwOxNKW7teEeteP7P3rqUQgAAwwQaqx9Px1OgHUa2n_Okua1mNpuQgRtDrD-MTKz8Mwz-iZcoDxFY-WnDNFr76Ozw0BgF4LpzaVv-UryQiosDfxn9Uu3YfdtLja6zoF2mCrylrsJqroYECcVpHSGWctFG1mf4A%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,1996,Servizi per assistenza sanitaria e ospedali,Sanità
adecco,Autista,Cagliari,,24 h,https://www.glassdoor.it/partner/jobListing.htm?pos=808&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&cs=1_c3248d41&cb=1676883152757&jobListingId=1008481189763&cpc=81AAE51C33FDE227&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-9e393026fd52a7d9--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o5Usb_PhEL6DtRD-IC4RSF4huudmPtyEVPJgLrDtE-3r3lPgBuEvOTL1UKWHRnxO_5oNANcyZVpuuHmk3m9KPQ4fITITLNs8pKPAR8lwtZZWTUobWuuocxr0LrceZolGkwHLEIaP8ILG4WO9jEU6bE9ge7JhkhnyBPjR1rnZkTps96nqMWxPmMvTWJcruOhruWr_g9VOEAEqymqRK7_GhloD3Dm6pEkEQv63pe2ZgwfH9NPRX7bzuVT1m-Ja5mJqUtK0Fn5LgAiAbme6U0I0x-nkFVnB7SOejs_VDIY_IxAet8riQ-QXYX-BVRhSmM9iVvSy7i9oDbKrHvzTbxeqI740h9EC1eqcKeapDp0IJooWO95qISf1O7giCLThS9hk4rHk7cNt0ARTW4k6-_cAJUUAFshHROtfP8XldrTdWWGKl3JUoPf_APO8We3MdZqZvztkg2pQ2NodG_F6mrTNOyGC4zptdfdvne03NEV0PKJI-5b-PutGTErt7zo9tcsp-JygUGFq2H3hzcjBUDn1oVHhmtepgplZRKxPWpHDH2jTeYDHPCR0SJnCcgwuzU_OzIPoGmwCSDgol3secAQKdOULo716AIROxoL_yZLMK-gCbGMIVHTim_4wC0fQJHPGVDFAK3TILXqs9vswQJe4osI7AoG5PgeS3dgZq9TB_5Pa393kFtZwOJKLZCemnDfI0Hl4YfTdVKcMNGpWtF9JO9V-jIkbdNvBjQcSENrfndetMUHf30HYwYdRyxxF8uCvexAo_piLs2YBk9DbNGWnSB9-Z7nQmemilMF4DaRdlFlhg%3D%3D,2023-02-20,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
adecco,Farmacista,Nuoro,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=809&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&cs=1_6285ddf2&cb=1676883152758&jobListingId=1008428775534&cpc=786328B4A40DC555&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-0d2f81e9fb978cf6--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKzkjyBSgDOWMTngp9smi6RLOfZUivgPNurTDSLgi4e1DM-7dqnKgyO2rNeZjD1R2-1ktvWN4Cbylp6BqH3_knq2wDNMvFPRX8sKTy7nksRtKe7nFRp7Kf07rXEpa4c6tN89ACg2u-aCkrPrwDOkz_XL8AJ1RR5hXkeFbatqMoUeWBKBkN-F6UDO5-5olyxiNzigRiZMFk1iWe99g1ye4kVBKWZpBLy2nJ8F_wrnsoaBwU1S2T54DkFsXDnJFMAef9eo15NdDQyIS1giFfHfOys5oC_4CO3Kp-Z-sQsKwHCA_RsVeFEcnCh41n87zJYkcLBV6vuG3kOSBPvPcRMA3rEm8b3CaWc9stWVfl1H3qVwVxYJ7zRa5HPn_q9CHhqtj7V_rpa-FPV4vzFbCQutoM3oPphkM6Bue_9xjFrYaHgl2qGQf4taecKYeOvfCVKr_LJAl3uHNCw3Zjq-t-_6o1xOmXdiGhBMaqU-bwuO3Ikbplclcb3ExGDRz9yacZ1nGVhlwCiLpuPeZcaFUKKK1EIzFzTcJmQdwUdoOLOuGQ2efMd5-VaxnMgeof76q2aJzON2FEpoib6rBRYBZJQxwiKDIdVMeNKPJaWuQmdn6KxmhWh2xosVcv0zgGKLxzPXP842ivVriZvUCMK7BsL-w6T55TjWFJV1HtlZmeB7kdpYc37q8WAu1E1jVbUmYEN1pWTZtmYr1EyLM-r3r9TTAxzMj2kjLnUF7a_CmO3mNSZ9LIUzOhYsZwsI_ktBKFfvvhD6xkFlCZB3-f5_LmjcdL2A%3D%3D,2023-02-20,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
Ac Agency Srl,Operatore,Sassari,,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=810&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_986e7a4f&cb=1676883152758&jobListingId=1008443911595&cpc=65CC663E25211861&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-f6633ec43dd4737b--6NYlbfkN0Do2iNrrABGoaj3tb9Qsd3fK18irI1olGtbGaREG5mLliUOyjmh3g2JbXdeIk6-kvSCu-XbLC9AmyQ7ab2JedB3INtpuKWDqjMP91-F61vC4lmdU6TiPg81Avn8xEWmuco7I0nwx4w4WUhBRQheh7v5rtRM1YsWMM8xBwx3Uvh18DcATfXD_jL9s1-L5fDgYY6M9-nWHkx6nncBR1_eQ3clvp6pz2Cgk_4bwr1WgllesTJncW73gI8E78lH26up2lU2kGiKZ3ZCTT6VqCmn24M8PfHYSEbhprzXA_zb75yyyJr6fRbjPaaR2gjX5MafxW3brOAogS8HP3DXD_smaVeBkVbEpkEKnqSOVI8HYaqmtkOqbvOONma0bTlyC8o_nKius5xME8mNi3SRQscHbb4sNXLtNUIxQI6BNGGHjGbWg2oEape7zJHrj1qywRW0WEEXO1LI9KgJSNxJo1LPGUpZBDGKzD7iftRLqmLJOLzev5Mm5-BpVj92yIJe_oMvRdtzPcWHVwIJNyRBqFahiKyw4RMXFawurB1fr-LwO3ldv_JNwBI7apT5eIq3lviGxX-40j01_YeRXQ%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
Northern Power Systems Srl,Responsabile Della Manutenzione,Tempio Pausania,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=811&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b62f4717&cb=1676883152758&jobListingId=1008385134020&cpc=E04C949A9101C6A2&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-ab1276b61272db4e--6NYlbfkN0CDD8AAzXpvJWInYo0DHWTtjDUTQTaeDGdp5rDKB4LpTcgnPP6D3ZZD_XNzjk64c1K26qYQMyJkarNccv4JAGTP7pHfK1_A6OGRi1x5hjOIZ4OZW3fEhP0vj6g46KuGwDjz9j-nzlMpvcbzMlOjHV4AIXK5uZD2wJT0htSkhLHBlBBd_IazSES2L7SNsy9GeuSxD9Zol4h0ZnsK-PwvWOC143wyAILlw3X4XclhTUnsdZkWhgyCEfoBV8BOeJbbpVxKjy7KfW5eRDx-3E5qidbLdnFokx_5a72oJLvpNyk2Yu42gjDceoYJTyIu918HcGpHwZ01O08GYurI6q0Yvpcy_f3QSeQMznZ1g-U8pHfPMBZQe60ZcraLhGunAbu5ayShMyTxSoSurXMbsroiYVlewGtpeVW4JUFUsBIkVj9hFIBIRFtIKKX643Bcr4wjZf7hc8wwAIZ8Ak3UTwcw5YnM3Lp8DIx5iiJ4Kah_7Inc6Ih1IT0HWUo6Tg1AFNBjPP5tHzJzqkcU3w6x3oGItaFwV0q2IMml0njwF57J8oIPs6KnezRBe8pr63f6EjDn77UHPIvDFGRxWk53M0RK120y,2023-02-20,,,,,,nan,nan,nan,nan,1996,nan,nan
ArredissimA,Consulente commerciale,Nuoro,,13 g,https://www.glassdoor.it/partner/jobListing.htm?pos=812&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6fb193c2&cb=1676883152758&jobListingId=1008454094783&cpc=AE9F6614D4EC1B58&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-ecc804e86a8903af--6NYlbfkN0D5l263Fbde8dAFNfGyxYdzTtGUeHpzFK1aoDKBMQLIZrtW9ZsVaPf4TL4n1UU5SuqGkWc1xDJEsCyVs1HoGCHAhsjUuTvzgO098AsJcnkvgaPFN1EWLWEfaY_E9Tz3ttEGiH4GLDTRYTJdRrMx3itfaSWp9K9e6YUInND231NgFUxiwGr-MeWy84UMRAWfmWaaImD3UIQeTgSVELS0_pK75Obo4m3IiP0Gq2ni2gzWajS1f_9nnnZOlBYjgDnl0NB-2Ik6UHY1x1kOYPEeXzlIN8nvr7R28XMmEmtAG93F2SYmTQoObTUXYHOcX9jm40Y4Ewbt19tEplNUCFB_30ES6JkVlSDLGY2H5ZyKmygWTJbNpPKEK6sDy9rlWwjvledETzMM8g24yXKv49bUpEwmjkQUVre3JCwYvx9Ep5MVWbO6DLKZHfIeUahkIn3wypvla9SULC8vZYayVRMs75oALj0OCY8az8pqYpZbkt_E8Q3k9Jz78M8UgboFm5uh7RRPSrb0CdERwKtkpRLkHL-l1gvWPnj5SA_mx_teffLkl1c1wC3jqtg4H-25OgSdB0W_Eyv1Go33Npa28UpRPo5FbUuncpmZPxLUAJUxum-VyZ64Vk9CUYzGEZYxRNSUdqWG9p3Sy3NN35zQz_-P2GZJjjKQTjj9cn-NgPdogYx_B-ur74M6BSxH0tHjnZKPtw4%3D,2023-02-20,4.5,4.4,4.5,4.4,4.0,"Castelfranco Veneto, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),1995,Negozi di arredamento e articoli per la casa,Vendita al dettaglio e all''ingrosso
Facile.it,Consulente,Sestu,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=813&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ac7b0cd0&cb=1676883152758&jobListingId=1008145082584&cpc=9FFE37255B2C047E&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-2d4669e791f789ba--6NYlbfkN0BmDrR7OGR9gJmF054fDOj_Irftsb9Ib-ykftL4-GTXRCGSkjph3fWfRaWfCQT5_RZIIwi5ZOQo4KHPlotQaPWrrPdZT1b-FA-vJKOIGBrAutlSGTJ4f_4oqkp5fRO8pUuHjCOh2_viFsl9XF48PJnC76ENcr34roaHvgjO10T8WBSS53V_EEe1SpYndkOgGd1j5OSG2anDB7CiJRCCssY5pmTpzO9Cm-YPCdPnZbqaqfJZm5NQcBruCJA3LVFN7O6HxFOe6rDvh-lp9IyklFooc_IKclGAQmEgSnpkb1RQatq35m8OHdZ8kaSeNejJq-s1wdDV9BWqUE55XDqkcXK-ca0LGuqQPhPk2FnQKZGV5-upA4N8UcxFI4fYTkTxbxEQnMCsybvXEI5nXkd0p6_GEZOeQxvMZVlc_SomKotc2Ck3rJSN-JLFGh2qmBQq55efoD26Msz7gkFSmDMxE5RpFvsY3HfAkoqYMHGReTFN8G-lzebXK_TRXGz8T-R6mN-VAAviv48l3FgwM15eAoTHG70WZAFDVPTDC_24kgM2U0yyqaiwzwFeAI6d_ZPSEsPUO5HDHcHgtb3nPkGtzK4kUuH9YbazM9Bx0v55xZQb9vaQaKAOP_Bl_zex8dx4lLsRLZzknzPwYh6FtmK5B9xl3xDt40s8oVs%3D,2023-02-20,3.9,3.2,4.1,3.8,4.1,"Milano, Italia",Da 501 a 1.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),2011,Servizi Internet e web,IT (Information Technology)
H.G.A. S.R.L. (Gabbiano Azzurro Hotel & Suites),nan,Golfo Aranci,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=814&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a2e3406&cb=1676883152758&jobListingId=1008412067841&cpc=883DC43018083D9A&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-a74547245ab5e051--6NYlbfkN0Bp5jsXHZeFu-nlDv4xLena35KFbaQm_TvM_ja5ClAXLPJSjb8V0GhVJbKB5YNgmvCrtNmwy3QwM-qhw3fR9U5MwZr6lu1i4vGG9kM1Y7d6yg6PEbKg3xN-Zrr20JfJf6WSgyoL5DEQM2Yq_YClXJH8J-FFJRUXBKAF5N18pc4E3UqG95oEHzXraTAh7IjOOEvRP5CgwJ-qLo9_U2PEu9q89uqoUCLYroyRXHa4dgd4wAoS4pwrthW_kfuQwz0TiHHgnldk0HXHU_17FaVZvkjRCT5fum_vl0dyaFzBjCBJKc3NhvtU72cawjEA2Xwi7KHStHz3zCP5kyeFeX7mXOzPfnZLZK2LHe0GatscGCNdW3s0lDGKCKME29SjkhATjwzvwo7S-gpv_1enBHap7ngyhP1wobFQbkg-3tE77uh8Xa0mgtSNmvcFe7EbNECfS96WPkhnI6GG_RoUKnympt8NGEIIYj4ZHYIfHQ0mk3HRTFHNDWC8g_SwxvtUsCAgSZTn-BxP_kmCsk4fdk3iqx-oZaAG-4aN9dcojIOGzaPMGWNgeXRanWenVgOol2IDEVpUsoxnNQWFng%3D%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
MioDottore,Account Manager,Sassari,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=815&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_25022016&cb=1676883152758&jobListingId=1008475690731&cpc=923E3B470662C757&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-311b49f8caae17bd--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq6kQdEwMuPZfVoRXwjgW0IHOvySYAs2jIIufnPF3ZrcgZGV1ucCWGY9DBU7wnWuNnmUFaDZ0OCrF1m3_fVAm4UBR7Mrhtitk6fZp8rdEkbx7u2_sPLarfiPubLoTmGyYjgoioWxvBsVoYqW3O6sNXzAw6ZXAND-neTm0e76g0hnaq2Jrh13DShQkKOeUqi-Aq2Oen8wUbCLDFj2YISwJzd6cb3B0YY_1FnqLeCtuiDURO8q2-YqZNRwXOynf82EW85ThiBXYLVw1JszKFpjuhlv0VkxBRawvn3pn-GLb7J2O14CAC7O23yE7LmnilFtUfkNv8KYhxmRQ-70V3BgChgEkX69V6zXufD21pEXIFxe06jOhkGiHBw-aEO7DoDZOAa7Qd4hOw8lUKdaQOri_dgnDMOkL4SbgH621Fl9U_NC02r3HtHIN_P00GNYMslzRcELYYtPsLwlAn2HIb9nVOr0Z5AsEvljTrsv20nU40NVfLkQwovb_8g_oYXoIM-QTlxIl26pF8B9FA8px2-HkjcmL5eprzWulwMD2XG1AcxZXsEVuvoImVwYz-Q23lp_rbAZUvTwr3SOoQjpKt93CFNXpvw7vEfzorLJk35XgkWURA%3D%3D,2023-02-20,4.2,4.1,4.2,4.0,3.9,"Roma, Italia",Sconosciuto,Controllata o segmento aziendale,Sconosciuto/Non applicabile,2011,Servizi per assistenza sanitaria e ospedali,Sanità
Clinica Veterinaria,Veterinario,Sassari,,6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=816&ao=1110586&s=58&guid=000001866e064e538483e0bf6e95e9c6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_32b957e5&cb=1676883152758&jobListingId=1008468182034&cpc=AA7790897323AD50&jrtk=3-0-1gpn0cjjimfqr801-1gpn0cjk4gajr800-48ca366cae615086--6NYlbfkN0D-0xedW8ZDd0Zetw5_KbNS39thrh9MRIDCreofXlwTdqOBN312PyXBXIWWKXcRtymMX97kdb63D2O1jK716N3CbywDksF_iuqJk_NB-8q1tppb_5Gd1aUZiRRvv2dVtbAS7F8OCUdgIfvCev01WWVJvT_qzcvmAYznsHrG5_pp9sA7-lPESSDo-gTXH0zM1o3LxW9D2NA1cHtek7-35wEqQC5fC61Tt5Hv3rGvstvwuNDanG1Ly6k9Un6MX57c9Uv9urvYXgi8WiSVApjSzNfEjeObTFQ2ITqEARc32xCtRRkTQdE60fXd6f1ZDyJUoT1ekofmeUwEUxHzEQnkju1lVIsdYHFFwW9NPIP5amoy4l_6_HCCCGPd9ytJ3ldyEW9IbF0krR0LwdFmn-BuCLE6y63vrJv86irdp3uImhP9iOolCnFxt0gLn0FGlGZTDStDmT-eMSEekxMYSuY50yfcjSu-XiqqnyVWAeicC4-4jIKpMZOuJo6fJNna3zbPKNz5YTHryYkd2Y1Z71bk8uLZGPs4IyHUckadyNAcQX67kOZE3S6cFvk-Ijv_bv17K3Y%3D,2023-02-20,,,,,,nan,nan,nan,nan,2011,nan,nan
